logz logzerr logvol nlive logl logwt insert_order
-8.096809960503646986e-01 5.231690493191958752e-02 -5.887871652357028474e-01 2.220000000000000000e+02 7.675059582581014190e-10 -5.991464546340476538e+00 nan
-8.040787405016838196e-01 5.186170766570078611e-02 -5.933018455902294708e-01 2.210000000000000000e+02 7.675060641858481196e-10 -5.991464546340475650e+00 nan
-7.985076954522175585e-01 5.027598870998664649e-02 -5.978370007556207399e-01 2.200000000000000000e+02 7.675071831548187974e-10 -5.991464546340475650e+00 nan
-7.929675150765913560e-01 4.754812762446394142e-02 -6.023928172914814194e-01 2.190000000000000000e+02 7.675293586809308303e-10 -5.991464546340453445e+00 nan
-7.874578592656109599e-01 4.653579271420226621e-02 -6.069694843188931932e-01 2.180000000000000000e+02 7.675328035644796634e-10 -5.991464546340449004e+00 nan
-7.819783935009746445e-01 4.595600579840759120e-02 -6.115671935675226489e-01 2.170000000000000000e+02 7.675352201898171935e-10 -5.991464546340447228e+00 nan
-7.765287887333993666e-01 4.683621428690838001e-02 -6.161861394238171696e-01 2.160000000000000000e+02 7.675438267471056437e-10 -5.991464546340438346e+00 nan
-7.711087212640496125e-01 4.754244859543676344e-02 -6.208265189803193751e-01 2.150000000000000000e+02 7.675488094252849138e-10 -5.991464546340433017e+00 nan
-7.657178726291627990e-01 4.592587722417960233e-02 -6.254885320861306441e-01 2.140000000000000000e+02 7.675539315350201901e-10 -5.991464546340427688e+00 nan
-7.603559294877670904e-01 4.672071762996092559e-02 -6.301723813985570244e-01 2.130000000000000000e+02 7.675661334691562956e-10 -5.991464546340416142e+00 nan
-7.550225835123941520e-01 4.901839986277194833e-02 -6.348782724359697260e-01 2.120000000000000000e+02 7.675735107677506733e-10 -5.991464546340408148e+00 nan
-7.497175312826906968e-01 4.829663599096212234e-02 -6.396064136319157267e-01 2.110000000000000000e+02 7.675789094205210563e-10 -5.991464546340403707e+00 nan
-7.444404741818367865e-01 4.780597887140249774e-02 -6.443570163905135706e-01 2.100000000000000000e+02 7.676196342159303967e-10 -5.991464546340361963e+00 nan
-7.391911182956827364e-01 4.538582662667985795e-02 -6.491302951431712209e-01 2.090000000000000000e+02 7.676337425965702750e-10 -5.991464546340348640e+00 nan
-7.339691743145208003e-01 4.556693931601574904e-02 -6.539264674066642691e-01 2.080000000000000000e+02 7.676449203345724773e-10 -5.991464546340337982e+00 nan
-7.287743574374065947e-01 4.281475559486085797e-02 -6.587457538426131354e-01 2.070000000000000000e+02 7.676482896026764735e-10 -5.991464546340333541e+00 nan
-7.236063872789538776e-01 4.129805891088231956e-02 -6.635883783184011175e-01 2.060000000000000000e+02 7.676509467642232208e-10 -5.991464546340331765e+00 nan
-7.184649877785251881e-01 4.077597874867024130e-02 -6.684545679695740317e-01 2.050000000000000000e+02 7.676510331186034327e-10 -5.991464546340331765e+00 nan
-7.133498871117448514e-01 4.030219183872896238e-02 -6.733445532637658548e-01 2.040000000000000000e+02 7.676754537526888731e-10 -5.991464546340306008e+00 nan
-7.082608176042636261e-01 3.956846879055937738e-02 -6.782585680661948890e-01 2.030000000000000000e+02 7.676965859316120958e-10 -5.991464546340284691e+00 nan
-7.031975156477069389e-01 4.032240267654165627e-02 -6.831968497067774093e-01 2.020000000000000000e+02 7.677066522930790710e-10 -5.991464546340275810e+00 nan
-6.981597216177398701e-01 3.858263720509515216e-02 -6.881596390489064241e-01 2.010000000000000000e+02 7.677097275528445420e-10 -5.991464546340273145e+00 nan
-6.931471797941858304e-01 3.640596739352240652e-02 -6.931471805599455083e-01 2.000000000000000000e+02 7.677263048238265311e-10 -5.991464546340255382e+00 nan
-6.881596382831369763e-01 3.478033308203959395e-02 -6.981597223834897781e-01 1.990000000000000000e+02 7.677324533429732596e-10 -5.991464546340249164e+00 nan
-6.831968489409981915e-01 3.538592934343298690e-02 -7.031975164134469658e-01 1.980000000000000000e+02 7.677354195777059400e-10 -5.991464546340247388e+00 nan
-6.782585673004060123e-01 3.676378719861390920e-02 -7.082608183699936610e-01 1.970000000000000000e+02 7.677384119432624579e-10 -5.991464546340243835e+00 nan
-6.733445524979674301e-01 3.708213482347033629e-02 -7.133498878774648944e-01 1.960000000000000000e+02 7.677517370786193032e-10 -5.991464546340229624e+00 nan
-6.684545672037660591e-01 3.688720443536443183e-02 -7.184649885442353501e-01 1.950000000000000000e+02 7.677562734771806501e-10 -5.991464546340226072e+00 nan
-6.635883775525837081e-01 3.521374244730147984e-02 -7.236063880446540475e-01 1.940000000000000000e+02 7.677585690695891940e-10 -5.991464546340224295e+00 nan
-6.587457530767862890e-01 3.481190339992534799e-02 -7.287743582030966616e-01 1.930000000000000000e+02 7.677650479229381089e-10 -5.991464546340217190e+00 nan
-6.539264666408280968e-01 3.391472023896739685e-02 -7.339691750802006531e-01 1.920000000000000000e+02 7.677688739341258545e-10 -5.991464546340213637e+00 nan
-6.491302943773258338e-01 3.359091553278822223e-02 -7.391911190613523752e-01 1.910000000000000000e+02 7.677739194988445767e-10 -5.991464546340208308e+00 nan
-6.443570156246589686e-01 3.511803110142842216e-02 -7.444404749474961003e-01 1.900000000000000000e+02 7.677877873257946366e-10 -5.991464546340194985e+00 nan
-6.396064128660520209e-01 3.568181134840901075e-02 -7.497175320483399075e-01 1.890000000000000000e+02 7.677883081438192287e-10 -5.991464546340194097e+00 nan
-6.348782716700970274e-01 3.623403951591605554e-02 -7.550225842780330376e-01 1.880000000000000000e+02 7.678034693331503844e-10 -5.991464546340178998e+00 nan
-6.301723806326753330e-01 3.538772913460697112e-02 -7.603559302533956510e-01 1.870000000000000000e+02 7.678245268661825724e-10 -5.991464546340157682e+00 nan
-6.254885313202398489e-01 3.509500629392890703e-02 -7.657178733947810345e-01 1.860000000000000000e+02 7.678284672951405241e-10 -5.991464546340154129e+00 nan
-6.208265182144194760e-01 3.629942838779871839e-02 -7.711087220296574118e-01 1.850000000000000000e+02 7.678287444472563229e-10 -5.991464546340153241e+00 nan
-6.161861386579083888e-01 3.683074333987182425e-02 -7.765287894989966189e-01 1.840000000000000000e+02 7.678439256559268437e-10 -5.991464546340139030e+00 nan
-6.115671928016048753e-01 3.655977445022622757e-02 -7.819783942665613496e-01 1.830000000000000000e+02 7.678455718571066103e-10 -5.991464546340137254e+00 nan
-6.069694835529665378e-01 3.513675563207683400e-02 -7.874578600311868959e-01 1.820000000000000000e+02 7.678544370102362427e-10 -5.991464546340127484e+00 nan
-6.023928165255458822e-01 3.558886516387235743e-02 -7.929675158421565229e-01 1.810000000000000000e+02 7.678593204308617794e-10 -5.991464546340123043e+00 nan
-5.978369999896764320e-01 3.512104911994467366e-02 -7.985076962177718451e-01 1.800000000000000000e+02 7.678610998147619105e-10 -5.991464546340121267e+00 nan
-5.933018448242765031e-01 3.372158429320009504e-02 -8.040787412672272261e-01 1.790000000000000000e+02 7.678654945315210360e-10 -5.991464546340116826e+00 nan
-5.887871644697412199e-01 3.430196879644456520e-02 -8.096809968158971138e-01 1.780000000000000000e+02 7.678873978424454945e-10 -5.991464546340095509e+00 nan
-5.842927748818932399e-01 3.292701800501418585e-02 -8.153148145341531094e-01 1.770000000000000000e+02 7.678919326480495080e-10 -5.991464546340090180e+00 nan
-5.798184944869635427e-01 3.278478580008570287e-02 -8.209805520698304493e-01 1.760000000000000000e+02 7.678924597224167161e-10 -5.991464546340089292e+00 nan
-5.753641441375747512e-01 3.266993607143255790e-02 -8.266785731844681351e-01 1.750000000000000000e+02 7.679046247622965518e-10 -5.991464546340077746e+00 nan
-5.709295470697005603e-01 3.206622774344505128e-02 -8.324092478934531636e-01 1.740000000000000000e+02 7.679065672542320773e-10 -5.991464546340075970e+00 nan
-5.665145288605752949e-01 3.289862593287919135e-02 -8.381729526102031924e-01 1.730000000000000000e+02 7.679074246522783904e-10 -5.991464546340075081e+00 nan
-5.621189173875288381e-01 3.303048124782791833e-02 -8.439700702945290844e-01 1.720000000000000000e+02 7.679278962327919195e-10 -5.991464546340053765e+00 nan
-5.577425427877216180e-01 3.229190600871800765e-02 -8.498009906053223261e-01 1.710000000000000000e+02 7.679289792424324881e-10 -5.991464546340053765e+00 nan
-5.533852374187575585e-01 3.428877780834552885e-02 -8.556661100577204193e-01 1.700000000000000000e+02 7.679306999265021799e-10 -5.991464546340051989e+00 nan
-5.490468358201511245e-01 3.629130434170615982e-02 -8.615658321849086754e-01 1.690000000000000000e+02 7.679434712767744586e-10 -5.991464546340039554e+00 nan
-5.447271746756264799e-01 3.692085035455171943e-02 -8.675005677047231689e-01 1.680000000000000000e+02 7.679550922654696983e-10 -5.991464546340026232e+00 nan
-5.404260927762276623e-01 3.713534757048740642e-02 -8.734707346912269355e-01 1.670000000000000000e+02 7.679689767932142134e-10 -5.991464546340013797e+00 nan
-5.361434309842185719e-01 3.712711390853840748e-02 -8.794767587514388252e-01 1.660000000000000000e+02 7.679697782211315887e-10 -5.991464546340012909e+00 nan
-5.318790321977528990e-01 3.763915743171480921e-02 -8.855190732074014193e-01 1.650000000000000000e+02 7.679789153771096712e-10 -5.991464546340003139e+00 nan
-5.276327413162936741e-01 3.787266155968969927e-02 -8.915981192837836300e-01 1.640000000000000000e+02 7.679824887670065402e-10 -5.991464546340000474e+00 nan
-5.234044052067645669e-01 3.656822621404826751e-02 -8.977143463012197122e-01 1.630000000000000000e+02 7.679829644649657692e-10 -5.991464546339998698e+00 nan
-5.191938726704130591e-01 3.531949991934663774e-02 -9.038682118755979600e-01 1.620000000000000000e+02 7.679877095688576305e-10 -5.991464546339994257e+00 nan
-5.150009944103691728e-01 3.548271808601993760e-02 -9.100601821235190236e-01 1.610000000000000000e+02 7.679945486534034760e-10 -5.991464546339988040e+00 nan
-5.108256229998806575e-01 3.559996095351573159e-02 -9.162907318741551066e-01 1.600000000000000000e+02 7.680048080000905446e-10 -5.991464546339976494e+00 nan
-5.066676128512090926e-01 3.465766791115062334e-02 -9.225603448877505164e-01 1.590000000000000000e+02 7.680270904182032308e-10 -5.991464546339954289e+00 nan
-5.025268201851698091e-01 3.512770650929276234e-02 -9.288695140810152573e-01 1.580000000000000000e+02 7.680341905499525148e-10 -5.991464546339948072e+00 nan
-4.984031030012999186e-01 3.475473061552698806e-02 -9.352187417596740104e-01 1.570000000000000000e+02 7.680454086327874675e-10 -5.991464546339936525e+00 nan
-4.942963210486386871e-01 3.402743226285918215e-02 -9.416085398584450594e-01 1.560000000000000000e+02 7.680518879086425583e-10 -5.991464546339930308e+00 nan
-4.902063357971057633e-01 3.269579011072927532e-02 -9.480394301887354880e-01 1.550000000000000000e+02 7.680601292959427328e-10 -5.991464546339922315e+00 nan
-4.861330104094621629e-01 3.156834681652980618e-02 -9.545119446943529651e-01 1.540000000000000000e+02 7.680606978330814251e-10 -5.991464546339922315e+00 nan
-4.820762097138400759e-01 3.033158600956147380e-02 -9.610266257155466452e-01 1.530000000000000000e+02 7.680694583276437598e-10 -5.991464546339912545e+00 nan
-4.780358001768273968e-01 3.089990891227755929e-02 -9.675840262617056986e-01 1.520000000000000000e+02 7.680775128301485984e-10 -5.991464546339905439e+00 nan
-4.740116498770943210e-01 3.026620321762658189e-02 -9.741847102930577540e-01 1.510000000000000000e+02 7.680865297221429309e-10 -5.991464546339894781e+00 nan
-4.700036284795478525e-01 2.943329911890196771e-02 -9.808292530117262986e-01 1.500000000000000000e+02 7.680870225464956194e-10 -5.991464546339894781e+00 nan
-4.660116072100028428e-01 2.914389092999719946e-02 -9.875182411625229584e-01 1.490000000000000000e+02 7.680895366322671052e-10 -5.991464546339893005e+00 nan
-4.620354588303559051e-01 2.877308996900283106e-02 -9.942522733438670102e-01 1.480000000000000000e+02 7.680904349955890138e-10 -5.991464546339891228e+00 nan
-4.580750576142514907e-01 2.869244831897002287e-02 -1.001031960329245685e+00 1.470000000000000000e+02 7.680904469544038272e-10 -5.991464546339891228e+00 nan
-4.541302793232277479e-01 2.942465689341378435e-02 -1.007857925399645582e+00 1.460000000000000000e+02 7.680980621408762980e-10 -5.991464546339883235e+00 nan
-4.502010011833307845e-01 3.069555656441723748e-02 -1.014730804687407728e+00 1.450000000000000000e+02 7.680985600670162715e-10 -5.991464546339883235e+00 nan
-4.462871018621871189e-01 2.895944181902886799e-02 -1.021651247531981443e+00 1.440000000000000000e+02 7.681024259223979026e-10 -5.991464546339880570e+00 nan
-4.423884614465224963e-01 2.965021111878725357e-02 -1.028619916848074745e+00 1.430000000000000000e+02 7.681030204551154718e-10 -5.991464546339878794e+00 nan
-4.385049614201176338e-01 3.075051033057408026e-02 -1.035637489506721298e+00 1.420000000000000000e+02 7.681043502378785386e-10 -5.991464546339877906e+00 nan
-4.346364846421901240e-01 3.026889356861920885e-02 -1.042704656729813717e+00 1.410000000000000000e+02 7.681047374227524205e-10 -5.991464546339877906e+00 nan
-4.307829153261930055e-01 3.134455836547966889e-02 -1.049822124498677622e+00 1.400000000000000000e+02 7.681049192045526843e-10 -5.991464546339877018e+00 nan
-4.269441390190202856e-01 3.277727905972052658e-02 -1.056990613977290216e+00 1.390000000000000000e+02 7.681050047931794398e-10 -5.991464546339877018e+00 nan
-4.231200425806098120e-01 3.232644532745393429e-02 -1.064210861950777298e+00 1.380000000000000000e+02 7.681060779384889580e-10 -5.991464546339876129e+00 nan
-4.193105141639351663e-01 3.124856903336731620e-02 -1.071483621279857079e+00 1.370000000000000000e+02 7.681077590452304973e-10 -5.991464546339875241e+00 nan
-4.155154431953766436e-01 3.025831667405761566e-02 -1.078809661371930018e+00 1.360000000000000000e+02 7.681193223933546660e-10 -5.991464546339863695e+00 nan
-4.117347203554637125e-01 2.983396714582721085e-02 -1.086189768669552524e+00 1.350000000000000000e+02 7.681248070944204135e-10 -5.991464546339857478e+00 nan
-4.079682375599799626e-01 3.071602955395641432e-02 -1.093624747157070587e+00 1.340000000000000000e+02 7.681269034316832183e-10 -5.991464546339854813e+00 nan
-4.042158879414226580e-01 3.020659134717728483e-02 -1.101115418886228214e+00 1.330000000000000000e+02 7.681293653469622292e-10 -5.991464546339852149e+00 nan
-4.004775658308087349e-01 3.057288615044344293e-02 -1.108662624521611129e+00 1.320000000000000000e+02 7.681309411039320466e-10 -5.991464546339850372e+00 nan
-3.967531667398195849e-01 2.964739730143319332e-02 -1.116267223906830530e+00 1.310000000000000000e+02 7.681416103069255038e-10 -5.991464546339839714e+00 nan
-3.930425873432771833e-01 2.936037438842689640e-02 -1.123930096652399735e+00 1.300000000000000000e+02 7.681423292759694663e-10 -5.991464546339839714e+00 nan
-3.893457254619443475e-01 3.092105582914129666e-02 -1.131652142746309986e+00 1.290000000000000000e+02 7.681467223927766191e-10 -5.991464546339835273e+00 nan
-3.856624800456412983e-01 3.055641771240389520e-02 -1.139434283188365038e+00 1.280000000000000000e+02 7.681468881033700647e-10 -5.991464546339834385e+00 nan
-3.819927511566722500e-01 3.056877112895138582e-02 -1.147277460649390957e+00 1.270000000000000000e+02 7.681567412568892749e-10 -5.991464546339825503e+00 nan
-3.783364399535551481e-01 3.044584637239548114e-02 -1.155182640156504181e+00 1.260000000000000000e+02 7.681627899698014791e-10 -5.991464546339820174e+00 nan
-3.746934486750475024e-01 2.944394054833621502e-02 -1.163150809805681085e+00 1.250000000000000000e+02 7.681727229786093130e-10 -5.991464546339809516e+00 nan
-3.710636806244622110e-01 2.942899230024236673e-02 -1.171182981502945308e+00 1.240000000000000000e+02 7.681739769177838922e-10 -5.991464546339808628e+00 nan
-3.674470401542672127e-01 2.812245859311571575e-02 -1.179280191735564642e+00 1.230000000000000000e+02 7.681746379983828075e-10 -5.991464546339806851e+00 nan
-3.638434326509621952e-01 2.763629743780980988e-02 -1.187443502374725623e+00 1.220000000000000000e+02 7.681764557094097963e-10 -5.991464546339805963e+00 nan
-3.602527645202271978e-01 2.738533161811833316e-02 -1.195674001511241036e+00 1.210000000000000000e+02 7.681776207197620849e-10 -5.991464546339805075e+00 nan
-3.566749431723368335e-01 2.740566361574703694e-02 -1.203972804325936119e+00 1.200000000000000000e+02 7.681799030147087504e-10 -5.991464546339801522e+00 nan
-3.531098770078343052e-01 2.595620987336002411e-02 -1.212341053996452755e+00 1.190000000000000000e+02 7.681811250349781338e-10 -5.991464546339801522e+00 nan
-3.495574754034601606e-01 2.468926837662440560e-02 -1.220779922642317272e+00 1.180000000000000000e+02 7.681822734925132021e-10 -5.991464546339800634e+00 nan
-3.460176486983298494e-01 2.423366087817712192e-02 -1.229290612310225850e+00 1.170000000000000000e+02 7.681824224730593637e-10 -5.991464546339799746e+00 nan
-3.424903081803551963e-01 2.253019984586704036e-02 -1.237874356001617215e+00 1.160000000000000000e+02 7.681829575873390233e-10 -5.991464546339798858e+00 nan
-3.389753660729045159e-01 2.236376953886668947e-02 -1.246532418744731752e+00 1.150000000000000000e+02 7.681845563219826353e-10 -5.991464546339797081e+00 nan
-3.354727355216963192e-01 2.177785998606512202e-02 -1.255266098713486267e+00 1.140000000000000000e+02 7.681859155313546784e-10 -5.991464546339796193e+00 nan
-3.319823305819216697e-01 2.219136213454879838e-02 -1.264076728395641114e+00 1.130000000000000000e+02 7.681864751754880468e-10 -5.991464546339795305e+00 nan
-3.285040662055908056e-01 2.272817267056155902e-02 -1.272965675812887110e+00 1.120000000000000000e+02 7.681938685040258550e-10 -5.991464546339787312e+00 nan
-3.250378582290985308e-01 2.165294293785979124e-02 -1.281934345795647578e+00 1.110000000000000000e+02 7.681941846328048498e-10 -5.991464546339787312e+00 nan
-3.215836233610049888e-01 2.034454820174885770e-02 -1.290984181315565582e+00 1.100000000000000000e+02 7.681943979836517878e-10 -5.991464546339788200e+00 nan
-3.181412791700262144e-01 2.093236831786593477e-02 -1.300116664878838035e+00 1.090000000000000000e+02 7.681975331876879901e-10 -5.991464546339783759e+00 nan
-3.147107440732310191e-01 2.119225484809285007e-02 -1.309333319983762012e+00 1.080000000000000000e+02 7.682004840040916899e-10 -5.991464546339781094e+00 nan
-3.112919373244395493e-01 1.971368377921784570e-02 -1.318635712646075486e+00 1.070000000000000000e+02 7.682019948633734299e-10 -5.991464546339778430e+00 nan
-3.078847790028193532e-01 2.074232217425937830e-02 -1.328025452995914568e+00 1.060000000000000000e+02 7.682069817034481558e-10 -5.991464546339774877e+00 nan
-3.044891900016752917e-01 2.027461663734127228e-02 -1.337504196950458413e+00 1.050000000000000000e+02 7.682076801089561084e-10 -5.991464546339773989e+00 nan
-3.011050920174289103e-01 1.949331986816040668e-02 -1.347073647966609222e+00 1.040000000000000000e+02 7.682085522748265388e-10 -5.991464546339773101e+00 nan
-2.977324075387838831e-01 1.897231433929368397e-02 -1.356735558878346071e+00 1.030000000000000000e+02 7.682095266722213273e-10 -5.991464546339772212e+00 nan
-2.943710598360733122e-01 1.873603493639722228e-02 -1.366491733823710808e+00 1.020000000000000000e+02 7.682105052556596619e-10 -5.991464546339771324e+00 nan
-2.910209729507856058e-01 1.777142800138249365e-02 -1.376344030266722473e+00 1.010000000000000000e+02 7.682106878406024629e-10 -5.991464546339772212e+00 nan
-2.876820716852653281e-01 1.792061610589584103e-02 -1.386294361119890572e+00 1.000000000000000000e+02 7.682120763035346096e-10 -5.991464546339770436e+00 nan
-2.843542815925850231e-01 1.901296663591614186e-02 -1.396344696973391919e+00 9.900000000000000000e+01 7.682124193285128769e-10 -5.991464546339769548e+00 nan
-2.810375289665855147e-01 1.827274187127225780e-02 -1.406497068437409848e+00 9.800000000000000000e+01 7.682131300973936539e-10 -5.991464546339769548e+00 nan
-2.777317408320804648e-01 1.852031321942044020e-02 -1.416753568604598890e+00 9.700000000000000000e+01 7.682189890724821816e-10 -5.991464546339762443e+00 nan
-2.744368449352223571e-01 1.892748915176532820e-02 -1.427116355640145384e+00 9.600000000000000000e+01 7.682201104860276853e-10 -5.991464546339761554e+00 nan
-2.711527697340269105e-01 1.951875995357336621e-02 -1.437587655507440720e+00 9.500000000000000000e+01 7.682204892307691500e-10 -5.991464546339761554e+00 nan
-2.678794443890522570e-01 1.800281947253561457e-02 -1.448169764837977658e+00 9.400000000000000000e+01 7.682260377486742960e-10 -5.991464546339755337e+00 nan
-2.646167987542303868e-01 1.784465081394177519e-02 -1.458865053954725655e+00 9.300000000000000000e+01 7.682284271558135784e-10 -5.991464546339753561e+00 nan
-2.613647633678476412e-01 1.761528931690761399e-02 -1.469675970058941239e+00 9.200000000000000000e+01 7.682291666363390749e-10 -5.991464546339752673e+00 nan
-2.581232694436712549e-01 1.745397845880617554e-02 -1.480605040591131516e+00 9.100000000000000000e+01 7.682295163512034119e-10 -5.991464546339750896e+00 nan
-2.548922488622193949e-01 1.881411188345880753e-02 -1.491654876777716465e+00 9.000000000000000000e+01 7.682321327307459411e-10 -5.991464546339750008e+00 nan
-2.516716341621718644e-01 1.854335410674726181e-02 -1.502828177375841623e+00 8.900000000000000000e+01 7.682362268566777768e-10 -5.991464546339744679e+00 nan
-2.484613585319183082e-01 1.804082598400464851e-02 -1.514127732629775069e+00 8.800000000000000000e+01 7.682395422367697312e-10 -5.991464546339742014e+00 nan
-2.452613558012421424e-01 1.797365041800425348e-02 -1.525556428453397784e+00 8.700000000000000000e+01 7.682404820527087581e-10 -5.991464546339741126e+00 nan
-2.420715604331367121e-01 1.623606395414988260e-02 -1.537117250854473705e+00 8.600000000000000000e+01 7.682406192815827786e-10 -5.991464546339740238e+00 nan
-2.388919075157517891e-01 1.588799003915504840e-02 -1.548813290617665039e+00 8.500000000000000000e+01 7.682413088583031606e-10 -5.991464546339740238e+00 nan
-2.357223327544675229e-01 1.497745817256204010e-02 -1.560647748264667900e+00 8.400000000000000000e+01 7.682431702680410363e-10 -5.991464546339737574e+00 nan
-2.325627724640938476e-01 1.464355458522404244e-02 -1.572623939311383667e+00 8.300000000000000000e+01 7.682440914814167296e-10 -5.991464546339737574e+00 nan
-2.294131635611924847e-01 1.390999442945599698e-02 -1.584745299843728583e+00 8.200000000000000000e+01 7.682453895395714683e-10 -5.991464546339736685e+00 nan
-2.262734435565196267e-01 1.322311777127259912e-02 -1.597015392435543024e+00 8.100000000000000000e+01 7.682456601895672673e-10 -5.991464546339736685e+00 nan
-2.231435505475868886e-01 1.335796330363703439e-02 -1.609437912434100282e+00 8.000000000000000000e+01 7.682462374702720069e-10 -5.991464546339735797e+00 nan
-2.200234232113381927e-01 1.418705776543468036e-02 -1.622016694640960432e+00 7.900000000000000000e+01 7.682467200965499459e-10 -5.991464546339734909e+00 nan
-2.169130007969407303e-01 1.365430235041642168e-02 -1.634755720418390235e+00 7.800000000000000000e+01 7.682474191921260867e-10 -5.991464546339734021e+00 nan
-2.138122231186875000e-01 1.387771517512661340e-02 -1.647659125254298029e+00 7.700000000000000000e+01 7.682476921206823899e-10 -5.991464546339734909e+00 nan
-2.107210305490097024e-01 1.305242800534083675e-02 -1.660731206821650874e+00 7.600000000000000000e+01 7.682485047849569962e-10 -5.991464546339733133e+00 nan
-2.076393640115966610e-01 1.367393553027573469e-02 -1.673976433571671585e+00 7.500000000000000000e+01 7.682499112045860285e-10 -5.991464546339731356e+00 nan
-2.045671649746215737e-01 1.398973563101675241e-02 -1.687399453903812185e+00 7.400000000000000000e+01 7.682552296324999303e-10 -5.991464546339727804e+00 nan
-2.015043754440709323e-01 1.454159909882119135e-02 -1.701005105959590757e+00 7.300000000000000000e+01 7.682561748346818675e-10 -5.991464546339725139e+00 nan
-1.984509379571757215e-01 1.446328356466150371e-02 -1.714798428091926619e+00 7.200000000000000000e+01 7.682574580285691232e-10 -5.991464546339724251e+00 nan
-1.954067955759427044e-01 1.334269858745353032e-02 -1.728784670066666473e+00 7.100000000000000000e+01 7.682583373087451714e-10 -5.991464546339723363e+00 nan
-1.923718918807838518e-01 1.376111890073238725e-02 -1.742969305058622798e+00 7.000000000000000000e+01 7.682587166384173767e-10 -5.991464546339724251e+00 nan
-1.893461709642420832e-01 1.287426065767637365e-02 -1.757358042510722473e+00 6.900000000000000000e+01 7.682603278346182908e-10 -5.991464546339722474e+00 nan
-1.863295774248116821e-01 1.418891828924171046e-02 -1.771956841931875193e+00 6.800000000000000000e+01 7.682625813082216120e-10 -5.991464546339719810e+00 nan
-1.833220563608516374e-01 1.311929757201366412e-02 -1.786771927717015762e+00 6.700000000000000000e+01 7.682659119239101813e-10 -5.991464546339715369e+00 nan
-1.803235533645903277e-01 1.466058629846862457e-02 -1.801809805081556304e+00 6.600000000000000000e+01 7.682664096561497134e-10 -5.991464546339715369e+00 nan
-1.773340145162196069e-01 1.434501254760677490e-02 -1.817077277212344688e+00 6.500000000000000000e+01 7.682673587029414063e-10 -5.991464546339714481e+00 nan
-1.743533863780771243e-01 1.450627087369835144e-02 -1.832581463748309991e+00 6.400000000000000000e+01 7.682676711216304789e-10 -5.991464546339714481e+00 nan
-1.713816159889149926e-01 1.443343622507898931e-02 -1.848329820716449134e+00 6.300000000000000000e+01 7.682696574083097687e-10 -5.991464546339711816e+00 nan
-1.684186508582533048e-01 1.505354137022165556e-02 -1.864330162062890262e+00 6.200000000000000000e+01 7.682703270413939418e-10 -5.991464546339711816e+00 nan
-1.654644389608172228e-01 1.533204881897896714e-02 -1.880590682934670577e+00 6.100000000000000000e+01 7.682705118920748100e-10 -5.991464546339710928e+00 nan
-1.625189287310558339e-01 1.488326679958579604e-02 -1.897119984885881072e+00 6.000000000000000000e+01 7.682717538435884096e-10 -5.991464546339710040e+00 nan
-1.595820690577415546e-01 1.478647402116923908e-02 -1.913927103202262225e+00 5.900000000000000000e+01 7.682718854865313991e-10 -5.991464546339710040e+00 nan
-1.566538092786486647e-01 1.590849418156362396e-02 -1.931021536561562391e+00 5.800000000000000000e+01 7.682740261086149773e-10 -5.991464546339707375e+00 nan
-1.537340991753093911e-01 1.561506972871833272e-02 -1.948413279273431664e+00 5.700000000000000000e+01 7.682762163621204356e-10 -5.991464546339705599e+00 nan
-1.508228889678464579e-01 1.421729094052425098e-02 -1.966112856372832507e+00 5.600000000000000000e+01 7.682767093041915752e-10 -5.991464546339705599e+00 nan
-1.479201293098805770e-01 1.430996184266600420e-02 -1.984131361875510757e+00 5.500000000000000000e+01 7.682769179534466887e-10 -5.991464546339704711e+00 nan
-1.450257712835116286e-01 1.420310333619159357e-02 -2.002480500543707187e+00 5.400000000000000000e+01 7.682791908829721544e-10 -5.991464546339702935e+00 nan
-1.421397663943722856e-01 1.403568577006304892e-02 -2.021172633555859743e+00 5.300000000000000000e+01 7.682797651064965526e-10 -5.991464546339702046e+00 nan
-1.392620665667527458e-01 1.328836997002099882e-02 -2.040220828526554175e+00 5.200000000000000000e+01 7.682806854550927590e-10 -5.991464546339701158e+00 nan
-1.363926241387955485e-01 1.374781402384663356e-02 -2.059638914383655539e+00 5.100000000000000000e+01 7.682820726051357282e-10 -5.991464546339698494e+00 nan
-1.335313918577590020e-01 1.418185339258046414e-02 -2.079441541679835304e+00 5.000000000000000000e+01 7.682831338886175666e-10 -5.991464546339697606e+00 nan
-1.306783228753482240e-01 1.302428033452676485e-02 -2.099644248997354801e+00 4.900000000000000000e+01 7.682850875624909378e-10 -5.991464546339695829e+00 nan
-1.278333707431126287e-01 1.205565837055389347e-02 -2.120263536200090559e+00 4.800000000000000000e+01 7.682853741777834174e-10 -5.991464546339696717e+00 nan
-1.249964894079086675e-01 1.182903515887802175e-02 -2.141316945397922833e+00 4.700000000000000000e+01 7.682855140598506264e-10 -5.991464546339694941e+00 nan
-1.221676332074267124e-01 1.186454758822393270e-02 -2.162823150618886636e+00 4.600000000000000000e+01 7.682859008572102436e-10 -5.991464546339695829e+00 nan
-1.193467568657811256e-01 1.293126110819783729e-02 -2.184802057337662085e+00 4.500000000000000000e+01 7.682880527664142999e-10 -5.991464546339694053e+00 nan
-1.165338154891622374e-01 1.238049280270005735e-02 -2.207274913189720689e+00 4.400000000000000000e+01 7.682901192574579120e-10 -5.991464546339691388e+00 nan
