X_dat,Y_dat,Z_dat,t
0.00185723418349148,0.0028283255263278,0.639054059703321,0.00999
-0.00290658447060255,0.00278610956799344,0.643775891796693,0.01009
-0.00367273544773051,0.00466452040484307,0.647997368861321,0.01019
-0.0037299788242721,0.00652742401357478,0.654748105604602,0.01029
-0.00390018630681012,0.00376440619372438,0.649404945080211,0.01039
-0.0092605870367892,-0.000860641055410398,0.653672077735708,0.01049
-0.00246991261892522,-0.000354388491314298,0.671763359679719,0.01059
-0.00872494219919798,-0.0017312404146061,0.669203393931892,0.01069
-0.00131345931532378,-0.000485681001882516,0.659791002320764,0.01079
0.00464524380447884,0.00467629230292456,0.655031292681174,0.01089
0.00662586409123869,0.00403210339024217,0.66027432279198,0.01099
0.00737231642533238,0.00467246022733758,0.655495006253676,0.01109
0.00524746266753347,0.00804945485656139,0.664932983100183,0.01119
0.0110660659648506,0.0029168607320784,0.662055773258423,0.01129
0.0166274451983897,-0.00565436962689366,0.656040948825491,0.01139
0.0144368111522197,-0.00757657818888572,0.654832789259667,0.01149
0.0122197908541474,-0.00338957567566599,0.657996344300769,0.01159
0.00476387085783342,-0.00584991735572828,0.662927884808694,0.01169
0.00159124634649381,-0.00797222239299899,0.650984844079834,0.01179
-0.00143804971360767,-0.00640142532543117,0.651558010215013,0.01189
0.00433273722306956,-7.24021376834872e-05,0.647256001146188,0.01199
-0.00661564225581286,0.000470189418561885,0.641028474498268,0.01209
-0.00566578264368519,0.00659879737466306,0.649776562495307,0.01219
-0.00262512335870187,0.00299078599967209,0.647809639358034,0.01229
-0.00396552810623261,0.0108754562934176,0.643887067264291,0.01239
-3.18788417004446e-05,0.0185049952224796,0.647955275125651,0.01249
0.000770364881540238,0.0198646561613409,0.651823249092769,0.01259
0.00396901039008108,0.0196921576336491,0.650266151573815,0.01269
0.00980362520225699,0.0123557462599502,0.653333808428678,0.01279
0.012401378598387,0.0127597558621245,0.663261469341613,0.01289
0.0106459351062994,0.0154976838753719,0.668895283500696,0.01299
0.0108854374617026,0.0112156604755697,0.672124597070812,0.01309
0.00652540307981652,0.0101986261396664,0.670121850068752,0.01319
0.00446759189875875,0.00316325960738363,0.658281559910928,0.01329
0.00707132179960748,0.00217092164409013,0.658774965540695,0.01339
0.00893108303378779,0.00344222259274425,0.672104104481298,0.01349
0.00661106459141945,-0.00307670484318568,0.669600549019692,0.01359
0.00717386255231639,-0.00564161669065505,0.672387765701755,0.01369
0.00763598918843578,0.000924357623875729,0.663312566789262,0.01379
0.00960678961587918,8.32439916606341e-05,0.643559730545037,0.01389
0.0107585642284409,0.0070719069182771,0.647052164363061,0.01399
0.00790728161461474,0.00673817457771849,0.645959069315713,0.01409
0.0119593923610205,0.000452546076991629,0.654112268319911,0.01419
0.0102693485169136,0.00197730162323164,0.66239717232608,0.01429
0.0101434825014533,-0.00290305194764388,0.669168869416465,0.01439
0.0101148700276454,0.00582368807925754,0.680129482352325,0.01449
0.00447776689945303,0.00550567865726153,0.670856513117468,0.01459
0.0017629121229833,0.000693696891373154,0.664994523476331,0.01469
-0.00318084771989081,0.00167900497842371,0.664005359330218,0.01479
-0.00209852051161876,0.00185603377765651,0.661685613830798,0.01489
-0.00129737465997379,0.00258254285553896,0.6717277657545,0.01499
-0.000560097067367057,0.00158106031716972,0.66247454920258,0.01509
-0.00158237040879833,-0.00361323866598004,0.662462268245552,0.01519
0.00368245602433931,-0.00531940662699205,0.656363476130896,0.01529
0.000280008680791768,-0.00116280041604073,0.65330866672732,0.01539
-0.00508038251152209,8.18748785217611e-05,0.653915289900896,0.01549
-0.000284665999937614,-0.00284817298816812,0.667369527722253,0.01559
-0.0023492787179306,-0.00224869450578437,0.661379830812928,0.01569
-0.00525004210549652,0.00566775997432749,0.657778115002684,0.01579
-0.00543770501467329,-0.00117065544270915,0.661333793039453,0.01589
-0.00259008330786055,0.00394895442225171,0.661561493519967,0.01599
0.00680512690481779,0.00875719710754864,0.673775782857752,0.01609
0.00806976933632637,0.011905814032413,0.683152563296368,0.01619
0.0110184131941454,0.0151535895891279,0.686698811812388,0.01629
0.0131885701214225,0.0137724911143564,0.688242971057332,0.01639
0.0147776623979842,0.0105687515422728,0.684302809387488,0.01649
0.00800129482504503,0.0110738683238346,0.689482136322711,0.01659
0.00854605557504593,0.0161543896277582,0.692844300082774,0.01669
0.00451605105135299,0.016711621084104,0.686800875425414,0.01679
0.00219836426872198,0.0205951762398653,0.687820241567678,0.01689
0.00418630301880674,0.0280733532852005,0.693946216389478,0.01699
