X_dat,Y_dat,Z_dat,t
0.0191324651653122,-0.0382415399844027,2.0447400138955,0.00999
-0.0164080688137355,-0.00753488001085577,2.04601207495262,0.01009
0.0430990282347155,-0.00910017431608246,2.04859979067941,0.01019
-0.045225597184104,-0.00871312974271918,2.03855828442235,0.01029
-0.0142916428329626,0.0212760130968603,2.03321168752928,0.01039
-0.0415272466173357,-0.0124442446100865,2.03750588486178,0.01049
-0.0124370882833572,-0.00750825093453285,2.04507179923214,0.01059
0.0422043550033908,0.0463102159184636,2.04193750471549,0.01069
0.0381953139808105,0.0170827810465556,2.04212622196785,0.01079
0.0267483221610485,-0.0112904896764039,2.04610094751392,0.01089
0.0531527548328542,-0.0528950879245702,2.05031439161524,0.01099
0.0772642456023038,-0.0590198706420783,2.04954413545506,0.01109
0.0581618889796942,-0.037808375663155,2.05434971527988,0.01119
0.0781898996914968,-0.0130499696270711,2.05263755036524,0.01129
0.0797016180399206,0.00217016081493845,2.04258520428349,0.01139
0.0891168011473282,0.0104794972646374,2.04745736486763,0.01149
0.0763921449789738,-0.0191073631222362,2.04520041137473,0.01159
0.0397292084380025,0.0328295089047593,2.04017030492702,0.01169
0.0163040925012363,0.00522236548321161,2.03618625689034,0.01179
-0.00900180231542765,0.0231317970017241,2.0392456899841,0.01189
0.0584355896623619,0.016402402008736,2.03126690650476,0.01199
0.0374702770203378,0.0245790945298652,2.03070941556395,0.01209
0.0103619068873612,0.0436216641172576,2.04051869969425,0.01219
-0.0153489984004251,0.0158260441083597,2.03692618584198,0.01229
0.0444425485648147,0.00462747876210622,2.0285232802564,0.01239
0.00133925578988521,-0.00592369088476906,2.02852756507335,0.01249
-0.00811675003982906,0.0446447705351422,2.03309412798689,0.01259
0.00226965255294023,0.068705628905476,2.03987225352446,0.01269
0.000317069954244583,0.0522582196247078,2.04570065747604,0.01279
-0.0241414002937102,0.0182464201629319,2.04483267140004,0.01289
-0.0169904967940565,-0.0473862809031435,2.04076391156049,0.01299
-0.0221564299476836,-0.0257262778765287,2.05095764112579,0.01309
0.0313497903081894,-0.0146562067475377,2.04372425516155,0.01319
0.0124512423959131,-0.0250737583773541,2.03971420333603,0.01329
-0.00190220062363593,0.0043859998134634,2.03927423172551,0.01339
-0.0341538977362085,-0.022520663906853,2.04711959134067,0.01349
-0.0067138879070337,-0.00494253633779222,2.04723926547797,0.01359
-0.00497435012593362,0.0376347767240401,2.03586572799481,0.01369
-0.0537443932802955,0.0364169428690954,2.03228606620126,0.01379
