X_dat,Y_dat,Z_dat,t
0.0356499972885147,0.00232079546746922,1.3917583590543,0.00999
0.0274661718153515,0.0119450378895655,1.40296372225597,0.01009
0.0348297145549685,0.0166055878646853,1.39011163902164,0.01019
0.0244964117917788,0.0403922365798797,1.38324230174922,0.01029
0.0326796342145636,0.032257471401496,1.38109657507748,0.01039
0.0221792631226886,0.0312903443644113,1.37897963151715,0.01049
0.0273999426106793,0.0264981032344539,1.38730447075575,0.01059
0.0246131432631239,0.030968754237879,1.36815053089904,0.01069
0.0275956513096409,0.0245861296797387,1.36132190449134,0.01079
0.0272450288737184,0.019607762523214,1.36031108179595,0.01089
0.015079743917456,-0.0088387004288276,1.36424884295303,0.01099
0.0178156553617038,0.00168092370129697,1.36723954780087,0.01109
0.0200009030062289,0.00976103544899903,1.3757376452209,0.01119
0.038475751346403,0.0284511088789873,1.38183257667506,0.01129
0.0218291617339592,0.0394599488626551,1.35387934166706,0.01139
0.0168671985472641,0.0314554892482491,1.34872401298298,0.01149
0.00729704924384772,0.0168119222102718,1.36667688947478,0.01159
0.0181718832545732,0.0174121783119959,1.36070040992287,0.01169
-0.00861010381301798,0.0191976292205599,1.37446453319902,0.01179
-0.0190411702110259,0.0229391879891878,1.37722937201259,0.01189
-0.0105545417812528,0.0105384991028823,1.39201256408439,0.01199
0.00406148477746092,0.0143491513369367,1.36232948653646,0.01209
0.00267717675463103,0.0293228613454207,1.34980950003973,0.01219
0.0145213138601995,0.0268030377349863,1.3449163522695,0.01229
0.0149504969328328,0.0169293984786235,1.37027856230704,0.01239
-0.00282566793564277,0.0190021159689974,1.36270042416934,0.01249
0.00952673712513948,0.0260050107758562,1.36128857444485,0.01259
0.00370705413091999,0.0144005255323953,1.35050803094545,0.01269
0.00644083255848769,0.012357073101798,1.36021860764143,0.01279
0.019208985227257,0.0198191359027549,1.36642523602914,0.01289
0.0101397890455862,0.0251297511687132,1.37073711126647,0.01299
0.0191109989429259,0.0339197557866473,1.35464056836139,0.01309
0.0192774491620673,0.0194431518429602,1.37376242704689,0.01319
0.0473984085144018,0.0267863318830902,1.38048930216832,0.01329
0.0425268646580199,0.0142058649923772,1.40194259312711,0.01339
0.0567552055812401,0.0150660479352973,1.3876350297913,0.01349
0.0409484877785704,0.0149774691312357,1.38085256895577,0.01359
0.0291870792739932,-0.0105527085190018,1.3675626801147,0.01369
0.0175649772127475,-0.0223596843612005,1.35654368360411,0.01379
0.0113519098643988,-0.0229574351978248,1.37873343508615,0.01389
0.0367379708942793,-0.00476718371614424,1.38349452801042,0.01399
0.057642134652401,0.000630231405730406,1.38185795435016,0.01409
0.0497554661140222,-0.00788439160474763,1.37114018851901,0.01419
0.0418381427557942,-0.0155809774059968,1.36540464456113,0.01429
0.0403839822178422,-0.00464684416166114,1.35614230316433,0.01439
0.0406899375793842,-0.0209975441477606,1.37298920198337,0.01449
0.0280387181544845,0.00608693175300803,1.36150369191803,0.01459
0.0168069840702938,0.00800763385047944,1.36993718530925,0.01469
0.028985341830117,-0.011792573977421,1.36618801165505,0.01479
0.0332239632516463,0.0128405769160979,1.36243590524618,0.01489
0.0399360699435858,0.0304523721705926,1.35221918260332,0.01499
0.0344275875142861,0.0209874373403589,1.34360229559669,0.01509
0.0404278101799115,0.00803932432372297,1.34390144604608,0.01519
0.0377598496794994,0.00561935882795093,1.36480267102952,0.01529
0.0471556214832423,-0.00658720871741792,1.37176539664111,0.01539
0.0268151327081473,-0.000370734499249452,1.36494626199423,0.01549
0.0359638030859885,-0.0292528117780929,1.37182165122979,0.01559
0.042024074538722,-0.00148995912426809,1.37199629415471,0.01569
0.0488306929345921,0.0133832348658688,1.3498376569912,0.01579
0.0366626079185925,0.00677148165296934,1.33911328664946,0.01589
0.0447708805055538,-0.00387359888468465,1.34897885669505,0.01599
0.0487858967328892,0.00879461650826263,1.36678382878616,0.01609
0.0446775940467967,0.000375726774138464,1.35701798696602,0.01619
0.0293929686202116,-0.0173351828233379,1.37129251580925,0.01629
0.0230012736409002,-0.0292443629277914,1.39252955247938,0.01639
0.0265209190937133,-0.0250077942327519,1.38803252694971,0.01649
0.0269592623663787,-0.0409341302864083,1.38442681334736,0.01659
0.039386270720521,-0.0279604811975988,1.37346163381615,0.01669
0.0467155872848956,-0.00802332721737599,1.37495234149798,0.01679
0.0257300301723719,-0.0108634231641097,1.36158199992399,0.01689
0.0296570279811866,-0.00720702668179831,1.35615462331406,0.01699
0.00667447376742456,0.0025977369223425,1.35031178394659,0.01709
0.00776482285770048,-0.0129982062650917,1.36447284849691,0.01719
0.0120680578668591,-0.0262241734193066,1.36009126406269,0.01729
0.00200139673454079,-0.0381735336905914,1.36833904455296,0.01739
-0.00927888019242772,-0.0230740019637202,1.37203151923514,0.01749
0.00884597924978934,-0.00329796138800153,1.3501401572596,0.01759
-0.00401747230427204,-0.0144551361269974,1.33872782947799,0.01769
-0.0011132792130349,-0.0180481098406507,1.33585590686251,0.01779
0.00292221400591678,-0.0104650534137931,1.35683060177005,0.01789
-0.00966561096704856,0.015410278568238,1.35231206989889,0.01799
0.0124387622033472,0.0289318551514733,1.36847865261391,0.01809
0.024933982654113,0.0103450579364516,1.37217911943085,0.01819
0.0181090478699257,0.0137882307872457,1.36847507508149,0.01829
0.0101674968682555,0.0212886877701405,1.36199298654939,0.01839
-0.00388835862035051,0.00958224742146992,1.36536173693904,0.01849
0.00184357355424979,0.0139937182882744,1.37783235139111,0.01859
0.00039633136099229,-0.00445571383042143,1.37154908051686,0.01869
-0.00486281777449406,-0.00421016697289832,1.36193199546263,0.01879
0.00920941972945518,0.000108385420479265,1.35016867071556,0.01889
-0.00428361467086028,-0.0138671185371268,1.34885249925058,0.01899
0.0102580575709172,-0.00884976024772572,1.36270162706747,0.01909
0.0103357319884937,0.00190796053484365,1.36131522289969,0.01919
-0.0122217526668846,-0.00711756912016934,1.37177887145375,0.01929
-0.0208354662492109,-0.011259301343685,1.376895390366,0.01939
-0.00730159612409005,-0.00414420106668026,1.36751281441083,0.01949
0.00468167248367311,0.00279782093251925,1.37488855938839,0.01959
0.0138321652003155,0.00146078108530595,1.36661699024151,0.01969
0.0127568995605475,0.00189941717013046,1.38314758750364,0.01979
0.00375888214046372,-0.00372970788413625,1.37567985166855,0.01989
-0.00714108242080442,0.013867104516306,1.35709714477857,0.01999
-0.0153115048659188,0.0440794783384987,1.36683861834993,0.02009
0.000719895127833978,0.0461987383224552,1.37135057704317,0.02019
-0.00408107692990856,0.0303190780325994,1.36729789264261,0.02029
-0.00715692232542956,0.00611681658811311,1.38102506519438,0.02039
-0.000599158364108176,0.00144845382513108,1.37774917925666,0.02049
-0.0186136889233602,0.00674646563090176,1.35364216041822,0.02059
-0.0183826618821489,0.00804061086825494,1.349245836077,0.02069
-0.0120004224407686,0.0226550323564961,1.36074125066066,0.02079
-0.010183539745332,0.00118138513062774,1.3688492989345,0.02089
-0.00926521869716035,0.020004375972985,1.35173597319825,0.02099
-0.0233401970382945,0.0388587283008944,1.3625751612696,0.02109
-0.00930479854336511,0.0207218976690945,1.37568353870025,0.02119
-0.0162121870215356,0.00644616248422998,1.38091398462619,0.02129
-0.0186382059930502,0.00210463367650717,1.38033302324772,0.02139
-0.0296277421518178,-0.00635008910980433,1.36811583784789,0.02149
-0.0174925190225292,0.0129338786452491,1.34849587428074,0.02159
-0.0066535345248221,-0.00323218463975101,1.36498384321161,0.02169
-0.0139535286934161,-0.000527759867979824,1.3641354335926,0.02179
0.0144264211232608,0.0102301849682261,1.36845025649426,0.02189
0.0279397771048983,0.000713874409185677,1.38683229722256,0.02199
0.0152804281843386,0.0148005670481861,1.37691931369139,0.02209
0.0261534069290443,0.00804298455246263,1.39780644201637,0.02219
0.0215553414841366,0.00290972608370965,1.37830251645841,0.02229
0.0151877736737133,-0.0103215995530374,1.37350313051413,0.02239
-0.00237085808147192,-0.00213149547320647,1.36673063008022,0.02249
0.00148425138495325,-0.00888999107112387,1.35775256939425,0.02259
-0.0305423246795401,-0.0119229486086662,1.33974606478586,0.02269
-0.0253184536419181,-0.00174932853577922,1.34723422366304,0.02279
-0.0174651083745064,0.00396783320212436,1.36206422162172,0.02289
-0.0218704547085834,-4.94157038775273e-05,1.37730523421676,0.02299
-0.00583349082526987,0.0118742866405207,1.36849097119544,0.02309
-0.0178509987730498,0.0181784886201304,1.36408753379097,0.02319
0.0120386872413239,-0.00130168702948073,1.38638893013165,0.02329
0.0074937676621357,-0.0107905650791018,1.37718615428318,0.02339
