Top Left Quadrant,Bottom Left Quadrant,Top Right Quadrant,Bottom Right Quadrant,times [s]
0.393374555601857,0.325334363053417,0.324590403403667,0.295203579520086,0.00999
0.397506665753399,0.325471664477142,0.327052821474157,0.296064199628702,0.01009
0.401820754231081,0.326892565974886,0.330502161536618,0.298232693100366,0.01019
0.400460932420222,0.324898944205491,0.327964454146748,0.295049231944369,0.01029
0.399483152201549,0.325024044992869,0.328366336932753,0.29549660189372,0.01039
0.395197383891113,0.327695655994924,0.325035014544869,0.295294567458648,0.01049
0.392908703626281,0.328956721992154,0.322538214323769,0.293904981546215,0.01059
0.391848436536271,0.330815474972241,0.322044716340425,0.29473436788098,0.01069
0.387817059693168,0.32694115188381,0.321565067020059,0.293123151119755,0.01079
0.387850103383975,0.323931335908263,0.321901436973744,0.291632356571107,0.01089
0.385530213140577,0.319065961495402,0.319283697274852,0.287771939185064,0.01099
0.382882438992583,0.314055630355603,0.317795193492455,0.284689344462389,0.01109
0.384650822710786,0.316575625484805,0.31950109759732,0.286394038319494,0.01119
0.376658948248223,0.310611334407851,0.314134949142544,0.28169336449856,0.01129
0.372561270861695,0.310216004972366,0.310018183100111,0.279214360570326,0.01139
0.369354992271073,0.31100034164444,0.30758665980146,0.278437910637929,0.01149
0.371761820340571,0.313775395834261,0.307704049030358,0.278696732113944,0.01159
0.367542044131865,0.309616804689851,0.305803676662309,0.27635968960172,0.01169
0.365151624611568,0.305820170039961,0.305142213375888,0.274831364997773,0.01179
0.364489093879378,0.307746815316164,0.30351438915978,0.274364563623454,0.01189
0.372322034641025,0.315111849248662,0.307435593436972,0.278356334091342,0.01199
0.369973843180189,0.312158636591717,0.305929498135669,0.276681072015748,0.01209
0.369993420323613,0.312657236678658,0.306043039923087,0.276481145892707,0.01219
0.373606572835699,0.312538051778629,0.308284220933325,0.27699969699991,0.01229
0.366450791175407,0.308159876041289,0.304856041605514,0.274199696515338,0.01239
0.363026543319774,0.306188696464288,0.302908305581197,0.272361407818966,0.01249
0.359228750105826,0.30160926233301,0.30105683764572,0.269933905715433,0.01259
0.358550475784365,0.302655124100524,0.30059474995359,0.26991948588033,0.01269
0.360162707960481,0.305505426907659,0.302905413450875,0.272174230334579,0.01279
0.355619522370625,0.299891252488019,0.300511193806997,0.269289567932261,0.01289
0.347466280187104,0.297340172340804,0.296240564140472,0.266764248946882,0.01299
0.345039513494865,0.298625603278843,0.294571302071858,0.266175374586436,0.01309
0.340487664275297,0.296718321952748,0.291264237348322,0.264098011209825,0.01319
0.34204613934685,0.301025064191992,0.291822923978583,0.265464610031716,0.01329
0.345635861448901,0.302236193631055,0.295892491767379,0.267875577649548,0.01339
0.340470361541327,0.298142864610272,0.292852023702646,0.265152891621696,0.01349
0.336878226181731,0.294519171694362,0.290425182858216,0.262675720245066,0.01359
0.338513407983005,0.294565391611601,0.290813964890556,0.262790417667328,0.01369
0.334471509014678,0.289860757916061,0.288548762809197,0.260323963659588,0.01379
0.339584667726169,0.292479439964131,0.291982211854466,0.262315940708995,0.01389
0.341814239665662,0.296393604728944,0.293183749726987,0.264077558337198,0.01399
0.335718933330252,0.292877603075855,0.289550182371226,0.261370897160141,0.01409
0.33897026368246,0.295670591258421,0.29154652542098,0.262868959956529,0.01419
0.339450158794565,0.296845261938013,0.291022376123134,0.262516857198734,0.01429
0.33570088089707,0.291631442729498,0.289066334049394,0.260000329759469,0.01439
0.329008226327634,0.289762932594821,0.28446015471705,0.257676548667117,0.01449
0.328398270816851,0.2898663892305,0.283636439791849,0.257173885179237,0.01459
0.330978822108264,0.291085075262675,0.284596790686352,0.257619806282996,0.01469
0.334008059221048,0.291854870895718,0.286396226907586,0.25881937749618,0.01479
0.335826785181572,0.296752661716713,0.288586519254146,0.261195101040781,0.01489
0.338541195212191,0.298005067075082,0.291393376278989,0.262895310991352,0.01499
0.336699599912065,0.29922178386286,0.292046862663248,0.264082206206122,0.01509
0.330232972449245,0.299184539236566,0.289123935257912,0.263211713130648,0.01519
0.328151884286671,0.296582583868289,0.287887053995733,0.261562678815817,0.01529
0.329264324516524,0.29819629867959,0.28870831953405,0.262436775739265,0.01539
0.325341085515242,0.294505625827021,0.286400388481695,0.260101762036112,0.01549
0.324166076064332,0.29232854282787,0.285226043875865,0.258747462953829,0.01559
0.320161632116373,0.287438535094283,0.281999400660316,0.255846725742903,0.01569
0.319696940400356,0.290011602743962,0.281870016575189,0.25655545596533,0.01579
0.325245205073786,0.290886144186695,0.285598878285762,0.258358099091187,0.01589
0.319036094650549,0.290043944439659,0.281607198726203,0.256274045182248,0.01599
0.315292295848219,0.287521917530517,0.27983862249743,0.254723261376525,0.01609
0.317686683503871,0.289259759978512,0.282474276376403,0.256400575075508,0.01619
0.312491207324818,0.286088499687167,0.278484959901921,0.253491542158924,0.01629
0.313602670347099,0.2899901556392,0.27954959629481,0.255143267423642,0.01639
0.314578078171891,0.28848167763264,0.280614337451493,0.255214841098684,0.01649
0.309792538992532,0.284004198751431,0.277069770059701,0.252086858141751,0.01659
0.311029268757499,0.284708521790424,0.278242145276307,0.252708346735737,0.01669
0.310904990596958,0.283109495370057,0.278412505505521,0.252332903911183,0.01679
0.307422825595223,0.282465978556975,0.276039594435475,0.250710809643092,0.01689
0.309288388218426,0.283867946318754,0.277740116023177,0.252039808200899,0.01699
0.308428151314549,0.284357212292673,0.277786445543978,0.252403233798801,0.01709
0.305260455865202,0.281064691188953,0.275628278466354,0.250343949372944,0.01719
0.304913387196737,0.27846096873433,0.275050415611317,0.249005318076997,0.01729
0.306452374277665,0.279389821251034,0.275906758105235,0.249587692284812,0.01739
0.302497622339476,0.277063670160607,0.273356465039154,0.24789077995726,0.01749
0.300565596786362,0.275693098524862,0.27143781555733,0.246408364563044,0.01759
0.302539308639001,0.275624709874794,0.272484982055956,0.246566685128709,0.01769
0.300184805282514,0.275369025139209,0.270589890108165,0.245867895540735,0.01779
0.304598558678844,0.276039993292173,0.273121346233608,0.247179898529025,0.01789
0.307874594563223,0.277825093192107,0.274880648362252,0.248404630417608,0.01799
0.306066375104014,0.276108110862563,0.272500036466649,0.246824357128019,0.01809
0.309833513485675,0.281327190511563,0.275331451273604,0.249448214709845,0.01819
0.311135024074476,0.279303236788814,0.276077726503561,0.249079025621649,0.01829
0.308776115792431,0.278564777173103,0.275462477471598,0.248676461681368,0.01839
0.304637515401515,0.275630340513786,0.273512261882126,0.246959123183178,0.01849
0.306432793326542,0.278948361555196,0.275359523748866,0.248793357155736,0.01859
0.30497365914201,0.27895650219548,0.273448695586524,0.24780163652988,0.01869
0.301438484882567,0.277289096498369,0.270320117646642,0.245649848883729,0.01879
0.304795817464977,0.279029200235047,0.272157955826392,0.246727852351092,0.01889
0.307991191210443,0.282377042132096,0.275875623581427,0.249600919760991,0.01899
0.307061076990472,0.281031597315331,0.275576285792751,0.248976373934043,0.01909
0.306820986131384,0.280560900560997,0.276862702160977,0.249636802185721,0.01919
0.306702622660626,0.282938601924999,0.278183035508415,0.251519000851873,0.01929
0.295827923491864,0.275744266212285,0.270359190588688,0.245854148451138,0.01939
0.297176009560919,0.275941403715059,0.270953021165181,0.245786660613324,0.01949
0.293316898682812,0.273922878959637,0.26840968756738,0.244062713622622,0.01959
0.291646341931416,0.272229766901478,0.266090861922864,0.242215464457638,0.01969
0.294059560298987,0.273361130423771,0.268521260223264,0.243714644828786,0.01979
0.292420855694771,0.273960704708156,0.267767439401793,0.243894460612024,0.01989
0.288735100440181,0.270829133214797,0.265262422817438,0.242018866807084,0.01999
0.290836901199863,0.274649405561538,0.266290563109038,0.243455648150805,0.02009
0.288902683730037,0.271132737700345,0.264774014253713,0.24165805931875,0.02019
0.289352183663675,0.271612067649911,0.264388765782865,0.241610801912515,0.02029
0.292410810899389,0.272714974291965,0.267067875484835,0.243138251174287,0.02039
0.292517351042595,0.271879118859147,0.266511602106328,0.242501995808816,0.02049
0.295162420648832,0.275773418140426,0.267936774383792,0.244369523789823,0.02059
0.294790246986588,0.276064727877486,0.268449175856381,0.244750537594887,0.02069
0.295832879938381,0.275323921690279,0.269568391922659,0.245157875939662,0.02079
0.29653637123807,0.276041643540803,0.270136541702016,0.245687490746455,0.02089
0.295044175424722,0.276752421365729,0.269663996670606,0.245933408557775,0.02099
0.296638725988721,0.278239643858473,0.270593736055131,0.247014013955913,0.02109
0.292843292757079,0.27605217403658,0.26851638968248,0.245643774589798,0.02119
0.292037200813792,0.275762921661746,0.267582352479849,0.244952309215545,0.02129
0.292366728455306,0.276688346697459,0.267313427572398,0.245062461981792,0.02139
0.293503672861391,0.275031285944321,0.268190652714389,0.244527017397083,0.02149
0.29285556821384,0.274471600953686,0.26802410018383,0.244400969319066,0.02159
0.288201143760722,0.270662451841214,0.265265146206156,0.242095513628392,0.02169
0.287616291681863,0.269918220530697,0.265387427842667,0.241843801907063,0.02179
0.286475423906111,0.267658515039434,0.26344339211647,0.239957862578426,0.02189
0.288368943801892,0.268503592319829,0.266073111176201,0.241351368217943,0.02199
0.288448457893183,0.269386854399263,0.265903218854188,0.241442012314425,0.02209
0.288625387273837,0.2699929443206,0.266860220755732,0.242210982713831,0.02219
0.28466208715959,0.267646639168471,0.264073826157836,0.240287909691882,0.02229
0.282592612681791,0.268330373582485,0.262603971590284,0.240047560542978,0.02239
0.285057529609317,0.269892389131311,0.263663465153181,0.240985306114827,0.02249
0.284446530091987,0.270205160288801,0.263658432174246,0.241030567149946,0.02259
0.288311629977159,0.273016675673113,0.266888946440211,0.243178738916438,0.02269
0.28466484680862,0.270330135563045,0.263802997123878,0.241003043735823,0.02279
0.280089506740263,0.266316324333988,0.260245714693877,0.238162797125813,0.02289
0.284346301351955,0.270784432595492,0.261985405801118,0.240144493680879,0.02299
0.286392239135721,0.272305253270069,0.263555467959928,0.241267578916623,0.02309
0.288088071100933,0.273875518238262,0.263817580191267,0.241767704885162,0.02319
0.29244923407701,0.276759437997173,0.26603301136159,0.243344154221815,0.02329
0.29404409239435,0.275818203292949,0.267870247606148,0.243810071742885,0.02339
0.294804606165463,0.276966544232376,0.269275230388982,0.245017603365334,0.02349
0.293208920017324,0.274115834212421,0.268138772586161,0.243474726340684,0.02359
0.290385900070199,0.270908677203971,0.266786539347805,0.24194410701132,0.02369
0.288487890658453,0.269994790579103,0.265369038431172,0.240976313439781,0.02379
0.287052442338082,0.270030138844312,0.264687906647905,0.240749374030612,0.02389
0.288777135503029,0.271841573264064,0.266995469458766,0.242599693211341,0.02399
0.287452342748843,0.271891924422697,0.265188478920588,0.241836433826093,0.02409
0.285020670772439,0.270419580362173,0.263865639930753,0.241068282848802,0.02419
0.287699762949193,0.270246512654439,0.265382981626195,0.241380994403803,0.02429
