0.0,0.005590705468954,0.002632230644294,0.5066482009446
3.555555555556,1.717975224963e-05,9.621125210171e-07,4.437397632639e-06
7.111111111111,1.040142613057e-05,4.35921668944e-07,3.298215243517e-06
10.66666666667,7.966829845863e-06,3.038845971036e-07,2.868029834896e-06
14.22222222222,6.314178758689e-06,2.755038720701e-07,1.233590886165e-06
17.77777777778,3.592083198789e-06,1.316354359013e-07,1.35706671751e-06
21.33333333333,1.392940637984e-06,1.362688060055e-07,6.39171427663e-07
24.88888888889,1.89134935823e-06,1.569543952141e-07,1.035286812851e-06
28.44444444444,1.661600444404e-06,7.553833377794e-08,9.049449374186e-07
32.0,1.664500384812e-06,9.165035197912e-08,5.372264158428e-07
35.55555555556,1.624840111629e-06,5.168352444192e-08,7.575325172923e-07
39.11111111111,8.075938302985e-07,3.772426358851e-08,3.870230174397e-07
42.66666666667,1.077625571414e-06,8.080884880099e-08,3.2387911104e-07
46.22222222222,1.348069852794e-06,9.400278798723e-08,5.367630164682e-07
49.77777777778,7.058032572057e-07,4.348161057569e-08,7.680750932464e-07
53.33333333333,9.694599496027e-07,2.025307366988e-08,4.126750278739e-07
56.88888888889,7.601399178647e-07,2.634471299045e-08,1.379693034141e-07
60.44444444444,5.756260358632e-07,2.634806686323e-08,2.838373728064e-07
64.0,9.840458540942e-07,2.943182185809e-08,6.165020505966e-07
67.55555555556,8.209277399957e-07,2.26731053913e-08,1.620180688178e-07
71.11111111111,5.857647742127e-07,3.127902438205e-08,2.450519807538e-07
74.66666666667,6.484586780459e-07,3.376166196569e-08,1.811987049941e-07
78.22222222222,1.943603945874e-07,2.261918411472e-08,1.524276790135e-07
81.77777777778,4.127032337319e-07,2.004561136232e-08,2.119247048478e-07
85.33333333333,3.65373790442e-07,1.803127350836e-08,1.945964590796e-07
88.88888888889,3.100954972003e-07,1.697879080957e-08,1.36819919589e-07
92.44444444444,3.776127371144e-07,1.845080453172e-08,1.165240988112e-07
96.0,4.296918466257e-07,1.490477198069e-08,2.544633729597e-07
99.55555555556,3.14432658551e-07,1.457779414546e-08,7.041432946116e-08
103.1111111111,1.779574237256e-07,2.515302619967e-08,1.040883847891e-07
106.6666666667,2.75807995344e-07,8.096962934163e-09,9.958414141715e-08
110.2222222222,3.177904645973e-07,2.973336056634e-08,8.283687372792e-08
113.7777777778,1.698176252033e-07,2.707295081139e-08,1.403030077632e-07
117.3333333333,1.811629265483e-07,1.797364452706e-08,1.82098019727e-07
120.8888888889,2.673880913854e-07,1.744246459803e-08,3.43811192578e-06
124.4444444444,2.252798289846e-07,1.349893865644e-08,2.363775656495e-07
128.0,3.586648811404e-07,1.479534604392e-08,1.128437920628e-07
131.5555555556,3.070268342758e-07,2.826361691481e-08,1.286387485359e-07
135.1111111111,2.548903640681e-07,8.077698310514e-09,9.861460076039e-08
138.6666666667,2.456603001903e-07,1.439954078791e-08,6.737753384108e-08
142.2222222222,1.610401005719e-07,1.906060318625e-08,8.204044037616e-08
145.7777777778,2.093229487852e-07,1.48803751083e-08,1.053836473934e-07
149.3333333333,2.503852208346e-07,1.16113980709e-08,1.422953537033e-07
152.8888888889,2.007156710599e-07,1.165245222565e-08,1.163735945569e-07
156.4444444444,1.251016417448e-07,1.107595251016e-08,5.088103735091e-08
160.0,1.003572766002e-07,1.26642071173e-08,5.148635657775e-08
163.5555555556,1.464964739053e-07,9.667321131607e-09,3.670065773151e-08
167.1111111111,1.971949748558e-07,1.445889159821e-08,6.742409771844e-08
170.6666666667,2.764148654537e-07,8.596678241363e-09,1.005979248439e-07
174.2222222222,1.886442582738e-07,9.801689191796e-09,7.474412556399e-08
177.7777777778,1.7763256043e-07,1.104724378272e-08,5.83702404008e-08
181.3333333333,1.665692163252e-07,9.833841684308e-09,4.346034650166e-08
184.8888888889,7.850847259354e-08,1.275539313383e-08,3.056510910343e-08
188.4444444444,6.597916685066e-08,1.394221547654e-08,4.199184765648e-08
192.0,1.246210811443e-07,9.502053954585e-09,6.442892929168e-08
195.5555555556,1.486507089747e-07,6.904056403754e-09,5.002545417832e-08
199.1111111111,1.439950464555e-07,5.810090536453e-09,6.050879360848e-08
202.6666666667,1.22233060146e-07,7.305320244368e-09,5.280056716438e-08
206.2222222222,1.170757913939e-07,6.449442091539e-09,3.289196526862e-08
209.7777777778,1.22428544086e-07,5.273092990738e-09,3.589175755564e-08
213.3333333333,7.691542294455e-08,7.089424940715e-09,3.32352595979e-08
216.8888888889,1.061515429139e-07,7.002791815303e-09,6.23191223229e-08
220.4444444444,8.124862032369e-08,1.077891149613e-08,3.781462233474e-08
224.0,1.353265469644e-07,2.520498143054e-09,6.416743901135e-08
227.5555555556,1.430336369949e-07,6.797540134148e-09,6.114654479491e-08
231.1111111111,7.134784504846e-08,4.617151391516e-09,4.260161958306e-08
234.6666666667,7.944377315968e-08,6.396137542853e-09,6.606445144817e-08
238.2222222222,1.264153473959e-07,7.24727098154e-09,9.654601328542e-08
241.7777777778,5.502724192866e-08,6.233169101685e-09,1.41211173601e-06
245.3333333333,1.097651085245e-07,6.771823821786e-09,5.550932977799e-07
248.8888888889,8.668047523759e-08,6.266201286887e-09,1.38708566472e-07
252.4444444444,1.086374609965e-07,5.026755288468e-09,8.433895990973e-08
256.0,1.048385019411e-07,8.181238037182e-09,6.167956541563e-08
259.5555555556,9.601709481983e-08,5.020029990814e-09,4.277139287329e-08
263.1111111111,1.175100733501e-07,6.313408578359e-09,6.487081528189e-08
266.6666666667,8.209305578174e-08,4.323658439969e-09,2.521386000191e-08
270.2222222222,7.06897390978e-08,3.778053444518e-09,2.236838576659e-08
273.7777777778,9.156989168342e-08,6.461441859038e-09,3.612224894701e-08
277.3333333333,7.858766151754e-08,5.448178202721e-09,2.403021277281e-08
280.8888888889,8.229779111552e-08,3.748524463117e-09,4.133224155314e-08
284.4444444444,5.166698074295e-08,4.494046374355e-09,2.475198937396e-08
288.0,1.12115496676e-07,3.817386923183e-09,4.726460375312e-08
291.5555555556,3.806677698279e-08,3.731927696654e-09,1.875709151195e-08
295.1111111111,1.087690464111e-07,6.353846121781e-09,2.030598102828e-08
298.6666666667,4.29520933805e-08,5.264588430781e-09,1.610803786595e-08
302.2222222222,6.942958497219e-08,2.81016855637e-09,1.767066872549e-08
305.7777777778,8.944206231587e-08,7.460362188496e-09,2.612411482239e-08
309.3333333333,8.327774013282e-08,2.589135131958e-09,3.241764395497e-08
312.8888888889,6.29245354768e-08,3.04081405004e-09,3.349601599416e-08
316.4444444444,9.241955891575e-08,4.520397658672e-09,2.259625023015e-08
320.0,6.674108158457e-08,4.113082772553e-09,1.493902418155e-08
323.5555555556,8.49604014769e-08,2.803284567622e-09,2.191569180426e-08
327.1111111111,4.39215216901e-08,1.952377382549e-09,1.244936577875e-08
330.6666666667,5.692530287982e-08,5.068888048957e-09,1.59770902169e-08
334.2222222222,8.292129995697e-08,4.272979827021e-09,2.706529131564e-08
337.7777777778,4.248479435981e-08,4.520315493266e-09,2.518886629081e-08
341.3333333333,5.484661369022e-08,2.54187414703e-09,1.771392784853e-08
344.8888888889,3.478986004174e-08,3.578974981616e-09,1.640620127278e-08
348.4444444444,5.152838259005e-08,2.498951032719e-09,4.606321991543e-08
352.0,4.352465876553e-08,3.252774471179e-09,1.624392258778e-08
355.5555555556,3.723422674416e-08,3.581573565589e-09,3.104982769134e-08
359.1111111111,5.843962912865e-08,2.631404168289e-09,6.255100028606e-08
362.6666666667,5.374559135164e-08,1.253532022128e-09,3.025359828978e-07
366.2222222222,2.987121387912e-08,2.946244004403e-09,4.905120813922e-07
369.7777777778,5.794251038034e-08,1.956684374447e-09,6.178928021868e-08
373.3333333333,5.922459005078e-08,4.829792429741e-09,2.846669002637e-08
376.8888888889,3.527185611097e-08,2.746487303613e-09,2.695134975645e-08
380.4444444444,6.050900828755e-08,3.746360595191e-09,1.609524690503e-08
384.0,3.458238099016e-08,3.716812589613e-09,1.280758731242e-08
387.5555555556,3.36264657493e-08,2.607068449294e-09,5.600535548713e-09
391.1111111111,5.457997341623e-08,1.767689480435e-09,2.008639005272e-08
394.6666666667,3.741630051926e-08,3.452496864265e-09,1.589479657689e-08
398.2222222222,2.527006802608e-08,3.734048737364e-09,1.129308951689e-08
401.7777777778,3.892652212295e-08,2.636223050273e-09,1.201357067194e-08
405.3333333333,5.052165282876e-08,2.636883240125e-09,1.238573612524e-08
408.8888888889,3.779430024226e-08,1.900372513137e-09,1.071844767809e-08
412.4444444444,2.918014897064e-08,1.905974225913e-09,1.229659645178e-08
416.0,4.035901320376e-08,2.082809708106e-09,1.529009855505e-08
419.5555555556,3.155004662396e-08,2.104003044583e-09,1.09902075045e-08
423.1111111111,4.257978212291e-08,1.261762446524e-09,1.067352306373e-08
426.6666666667,3.050189856116e-08,1.645908060151e-09,6.90330675103e-09
430.2222222222,3.447435413188e-08,1.860099979805e-09,1.136812644933e-08
433.7777777778,3.31679235631e-08,2.14541707671e-09,1.106920234581e-08
437.3333333333,3.862106574203e-08,2.678364758127e-09,9.229028958717e-09
440.8888888889,2.784817711021e-08,1.350361110261e-09,9.188291552683e-09
444.4444444444,2.523423094095e-08,1.613581015111e-09,1.16149075318e-08
448.0,4.545994987324e-08,1.64161499389e-09,1.995461843444e-08
451.5555555556,3.216041821131e-08,1.008302186239e-09,1.202852079254e-08
455.1111111111,3.510200660884e-08,2.213226043362e-09,1.637098737824e-08
458.6666666667,2.338391924985e-08,2.564228056479e-09,1.056394049575e-08
462.2222222222,3.20300706348e-08,2.771837069445e-09,1.051656580642e-08
465.7777777778,4.909488598238e-08,2.370583124354e-09,1.709090059515e-08
469.3333333333,1.930581935213e-08,1.537580658373e-09,1.28422848189e-08
472.8888888889,2.932271308121e-08,2.052599375116e-09,1.51133241458e-08
476.4444444444,3.326029960081e-08,1.427033865452e-09,2.216241052221e-08
480.0,2.80371636005e-08,1.842695651434e-09,3.510321373953e-08
483.5555555556,2.103373076524e-08,2.014289860227e-09,1.468893086441e-07
487.1111111111,2.208664244092e-08,2.133608650527e-09,1.07930354165e-06
