Top Right Quadrant,Bottom Right Quadrant,Top Left Quadrant, Bottom Left Quadrant,times [s]
0.379569306038179,0.427235293805381,0.404656504646276,0.455998987549297,0.01489
0.399264919136086,0.426923645577043,0.406282984212606,0.434482818731829,0.01499
0.406347655019613,0.449825919556063,0.383843015338539,0.424582118920848,0.01509
0.409969903648337,0.43591503830818,0.396811980388986,0.421805688368173,0.01519
0.41860402063111,0.416257848905272,0.415386641021167,0.413088358790968,0.01529
0.426353737131417,0.416365699053931,0.416919982293405,0.407205592103678,0.01539
0.405003718604394,0.432828590373527,0.400595592873075,0.428003040843189,0.01549
0.4172579066074,0.427885886369188,0.405538307121746,0.415807400658573,0.01559
0.439687219443929,0.424800784799456,0.408774160072193,0.395093531624073,0.01569
0.434297909586413,0.404302172135346,0.426610759889703,0.397222316973832,0.01579
0.442335032984028,0.407956184872138,0.421411162518425,0.388890079542725,0.01589
0.432255852964311,0.422257354997263,0.407180360110808,0.397860738746156,0.01599
0.443814718757645,0.424941989455688,0.406160547257684,0.389086635825023,0.01609
0.434913505268948,0.414635004152458,0.41864280960523,0.399231665183594,0.01619
0.439559066542521,0.416451483273238,0.418115887680269,0.396303673847989,0.01629
0.441405310701554,0.418443559729881,0.414466281741431,0.393089556482599,0.01639
0.438711161649971,0.399058303959433,0.432127317065276,0.393221664777524,0.01649
0.409491698041356,0.423088459306222,0.408158118769102,0.421586133786502,0.01659
0.42202383377125,0.41373242659178,0.417366081894427,0.409162390005609,0.01669
0.41495703787331,0.415407410304647,0.415409261592927,0.415861724637308,0.01679
0.403765648973024,0.423438451920621,0.408370594819877,0.428304200625673,0.01689
0.412353287980957,0.419092119682964,0.413708292628135,0.420438451404105,0.01699
0.412684582406036,0.423603539369292,0.409886745345628,0.420715320732104,0.01709
0.412390652161904,0.436242377824577,0.39544973513263,0.418151467722452,0.01719
0.403040252766973,0.444476314654275,0.388668831105869,0.428412572113708,0.01729
0.40543199790369,0.445526474352404,0.388205753973812,0.426432697679745,0.01739
0.417102062365782,0.448465184711456,0.383767166539708,0.412328684400212,0.01749
0.404951266869805,0.435353704257771,0.39719127705276,0.426924206555532,0.01759
0.421088718029459,0.42436976792756,0.408495645955199,0.41166216154043,0.01769
0.408056424403169,0.431403490557727,0.401950403308297,0.424903243326038,0.01779
0.417498452729661,0.444380533211437,0.390055386371335,0.414972667542429,0.01789
0.421673928485613,0.446790366217523,0.388167832142758,0.411042485550134,0.01799
0.431264731451248,0.429261962631315,0.402786806460733,0.400923479371913,0.01809
0.440430755036411,0.432388683380026,0.401770478665011,0.394513488821411,0.01819
0.436348645007728,0.435788801931435,0.39787006499936,0.397319437987954,0.01829
0.431784587083571,0.433450646403806,0.401428344546364,0.402929033511842,0.01839
0.440785648704367,0.423821653194892,0.407720070985786,0.392248014139499,0.01849
0.426762484672048,0.411743128578214,0.421638583241363,0.406857089140396,0.01859
0.425991106063055,0.419353733767621,0.41360839892298,0.407272400942839,0.01869
0.414752817512095,0.421379093472366,0.411534633038816,0.418159539763871,0.01879
0.40864345839021,0.404093575954708,0.428916937350622,0.424094922895519,0.01889
0.415705416626611,0.393670640665427,0.439739399034004,0.416224361711003,0.01899
0.416075637086202,0.405937161859967,0.425670906146523,0.415264006675411,0.01909
0.414935632208,0.422092701321117,0.409781210623727,0.416942807031835,0.01919
0.429883266336195,0.411975039120956,0.421029710873888,0.403530778482759,0.01929
0.42119031908059,0.411705602157696,0.421086164088426,0.411604057429626,0.01939
0.408527070947729,0.407338732464403,0.425875615281635,0.424621720316766,0.01949
0.409829445615106,0.419395885441711,0.4120533199238,0.421675976214624,0.01959
0.411331910919067,0.407510768911515,0.425165911185238,0.421239184054383,0.01969
0.40865199796056,0.414087902623888,0.41770023144905,0.423293778652324,0.01979
0.418071178449576,0.404580929573988,0.427900388410312,0.414061011230884,0.01989
0.410258691741921,0.412434872378287,0.420351487670213,0.422589118501705,0.01999
0.420238877639597,0.394072605581985,0.438504384213763,0.411001261338094,0.02009
0.414737845276028,0.407479341498224,0.424557496288334,0.417098780033956,0.02019
0.409781036311368,0.397277453106973,0.436231888911901,0.422794627091891,0.02029
0.414308224241375,0.407425756792321,0.426353384358889,0.419207658680485,0.02039
0.420166899904688,0.400814706220911,0.433566714286742,0.413449249230708,0.02049
0.404512987172467,0.416087287607177,0.415555475847336,0.427493110091147,0.02059
0.411519745946347,0.425205367254774,0.406716019125359,0.420219023314843,0.02069
0.398791778786901,0.431159800106547,0.403810581342603,0.436651826668956,0.02079
0.389059408309937,0.43929183824619,0.39349238961279,0.444422754623075,0.02089
0.396765200978917,0.424643875767313,0.407728259747391,0.43647803727681,0.02099
0.397643241355274,0.450676659031578,0.38268202645685,0.433397436921506,0.02109
0.388736197206461,0.421851275403003,0.408175141851496,0.443213052246125,0.02119
0.396989991186819,0.422359336775917,0.40909424021672,0.435332561527762,0.02129
0.4140265078697,0.425300621421294,0.407374717405065,0.418483806860293,0.02139
0.419364841938312,0.437926654973835,0.393969518874706,0.411272484653522,0.02149
0.413111915092929,0.428085053884698,0.407398707922483,0.422131282296395,0.02159
0.423142503889996,0.440650948740333,0.39321487484993,0.409402231325584,0.02169
0.434733242412541,0.433187745173716,0.397970910885938,0.39658394634491,0.02179
0.430568620239869,0.418578529477451,0.410749706756472,0.399391584954805,0.02189
0.418071612863981,0.4307425060288,0.4025543542637,0.41480310838694,0.02199
0.421667268013345,0.399310032533835,0.434163807072537,0.411043616648997,0.02209
0.417836101574377,0.403953126489204,0.430553543983939,0.416118813950814,0.02219
0.429723632508265,0.40090215728908,0.429950297542443,0.40111389421188,0.02229
0.419480607279916,0.398076300413686,0.433849410148788,0.411637677629808,0.02239
0.432504438007488,0.399647366098295,0.433994924713348,0.401004388306775,0.02249
0.420686722278413,0.419196718351792,0.41283045629064,0.411367763732527,0.02259
0.428103424689703,0.438394550233331,0.39339145982251,0.402794535219617,0.02269
0.428170095105417,0.443286333713275,0.390753282158393,0.404400492600645,0.02279
0.394277138337352,0.442521008058676,0.389389159496754,0.437087984713181,0.02289
0.42697161463321,0.42388406385544,0.407930867665269,0.404973808230711,0.02299
0.425205483308156,0.41580542967939,0.415959016671309,0.406808926497628,0.02309
0.426790586861833,0.419803251904106,0.413001614732222,0.406310818677828,0.02319
0.413871501195906,0.422508849454484,0.410739997929429,0.419287708591032,0.02329
0.404639052980295,0.4233785458395,0.41076401737225,0.429753852004487,0.02339
0.40047327360758,0.409566380435357,0.422993480476559,0.432670835834101,0.02349
0.404112059087008,0.40814704689973,0.425727321892312,0.430013869825616,0.02359
0.401751963770573,0.415502411182727,0.417269890144199,0.431682470145849,0.02369
0.417064426204053,0.406925593442556,0.425034246742187,0.414683852029992,0.02379
0.40796674602844,0.402962086967486,0.430960761565751,0.425636049016133,0.02389
0.395535650519187,0.40218782071039,0.42975243944914,0.4370647269123,0.02399
0.386251869638856,0.395101993786021,0.436490674441938,0.446722665612967,0.02409
0.384078515046042,0.404828505663085,0.42771547471784,0.451141131442506,0.02419
0.397177576773244,0.399990404657656,0.431159495766798,0.43426537913275,0.02429
0.403859290411618,0.405203348741474,0.427661677297826,0.429135045548059,0.02439
0.400504361848673,0.406906394004775,0.424556140718661,0.431485496164911,0.02449
0.399202008788333,0.419003807197527,0.414686613039418,0.435374123103915,0.02459
0.400303313254428,0.423275597780602,0.410487057675153,0.434105704280128,0.02469
0.41251891967562,0.422752481563903,0.410541964190279,0.4207502441701,0.02479
0.409323676034534,0.422730555633588,0.409791046226244,0.423258590845745,0.02489
0.404774551928709,0.43095694652913,0.402992472921939,0.429044377178884,0.02499
0.406069266444586,0.425075894422118,0.408381215970647,0.427446011186532,0.02509
0.418715781528152,0.426517137340752,0.405077854305864,0.41254982450687,0.02519
0.401380054523725,0.412776486897511,0.42039827950135,0.432410732242145,0.02529
0.400702766171381,0.415200493378296,0.415794743337165,0.430998083672276,0.02539
0.398446004634357,0.416283545761702,0.414904366403403,0.433645354768434,0.02549
0.38889595908128,0.396051346442593,0.436649250071923,0.444856556181943,0.02559
0.404016635535714,0.424602741137971,0.407131053056103,0.427896041759219,0.02569
0.400241703655426,0.429366446396568,0.401815124428993,0.43107249763391,0.02579
0.403457331533487,0.431128346263388,0.401059489918728,0.428535059693197,0.02589
0.398804078409367,0.414737988055885,0.418562829602843,0.435425829931805,0.02599
0.407998606781906,0.43822145027526,0.396092331558765,0.42531190224089,0.02609
0.434149067568076,0.435113084904129,0.399433373116365,0.400249735295006,0.02619
0.424094266898951,0.423219278693239,0.409489386012431,0.408642328667159,0.02629
0.431557373667324,0.411027704370872,0.421175350330212,0.401272250215227,0.02639
0.431267215487192,0.434611358867287,0.399351009393096,0.402405827468895,0.02649
0.44043020366821,0.444730679308529,0.389006368807897,0.392768493191942,0.02659
0.425579609934024,0.419333614994182,0.41396471335203,0.407914361324125,0.02669
0.409413982607261,0.410126288426346,0.423137705126165,0.423887796272849,0.02679
0.42592913758234,0.4104663014553,0.422224309220465,0.406897313889932,0.02689
0.418051172280101,0.414595397723301,0.418396065784527,0.414933572541534,0.02699
0.404677694997509,0.414842069311062,0.418025913541796,0.428532062576974,0.02709
0.41617911542922,0.405967059052566,0.426536485187955,0.416068125915298,0.02719
0.42096148883965,0.409892765541742,0.423496413944332,0.412352489870988,0.02729
0.432447035468647,0.412056227246978,0.422541560742903,0.402683831282411,0.02739
0.441796323236356,0.409980010362092,0.421458689443166,0.391318863218819,0.02749
0.445431114618568,0.423529471382306,0.406129348924632,0.386347453842331,0.02759
0.412183198716817,0.434218766934994,0.398086703633909,0.419331720018744,0.02769
0.416463354072498,0.425948449657481,0.408870986798237,0.418178840795875,0.02779
0.395686097850275,0.40753071072823,0.424047302003361,0.436851170378075,0.02789
0.412035362272463,0.408419961736236,0.425083531855258,0.42133056756268,0.02799
0.422781219540629,0.409403864121958,0.42399879500091,0.410557552461769,0.02809
0.412301065265972,0.381325927278956,0.452182943636737,0.417832263745029,0.02819
0.409337027848846,0.389329081192203,0.443739530503995,0.421854121474364,0.02829
0.410308188641796,0.392708209764492,0.442656762011505,0.423437758908204,0.02839
0.39986645215528,0.41230802417351,0.419540379250774,0.432582462802722,0.02849
0.419582702120665,0.406155517321903,0.427044262260837,0.413345501989958,0.02859
0.434270953720869,0.399088803742655,0.434619826149436,0.399440403476514,0.02869
0.439442048004469,0.39514652117079,0.437757131344926,0.393670294501291,0.02879
0.44149858709852,0.413444443559983,0.420992134834451,0.39443099840283,0.02889
0.436088433019479,0.405874614559637,0.427586049996719,0.398071492664244,0.02899
0.413854088520617,0.413607198316528,0.420061979441908,0.419790207243429,0.02909
0.423436820034828,0.423100075321858,0.410088118159386,0.409768753012586,0.02919
0.41410601761165,0.42064160081176,0.41080718718478,0.417256219208744,0.02929
0.424492520726149,0.419340218137216,0.412636436179078,0.40765938963831,0.02939
0.409267880223369,0.429211077757544,0.403828379626265,0.423471195338535,0.02949
0.413240583645624,0.41578063582414,0.416839836813904,0.419381027811723,0.02959
0.400673107651973,0.434325032741045,0.398335095155593,0.431815509894399,0.02969
0.393304390786252,0.408114450449512,0.421840935788814,0.437886843037944,0.02979
0.399276607621308,0.411510077399768,0.420906892381287,0.433882626432176,0.02989
0.413507405505633,0.425624691004179,0.407285740892353,0.419417530407091,0.02999
0.43603160222688,0.429513811037829,0.401732530618929,0.396064389751309,0.03009
0.423465146772071,0.402283548390158,0.429756723425901,0.408227961739637,0.03019
0.442004900586543,0.410897418358706,0.420450214952177,0.391021239107577,0.03029
0.43211816665264,0.418034449069057,0.415741229287322,0.402260985546911,0.03039
0.437280657302871,0.431076568101118,0.40248145315447,0.396736919954708,0.03049
0.407856271690122,0.425150318548625,0.408818450238737,0.426146615488112,0.03059
0.40445865021296,0.413350903532637,0.418633882120736,0.427862363626282,0.03069
0.39964484313355,0.423340046536317,0.408620253433271,0.432884614606661,0.03079
0.408002490061028,0.423845793425588,0.408311166040511,0.424167901678428,0.03089
0.403574460176432,0.423401249636965,0.410122041469929,0.430353516352072,0.03099
0.404591080032933,0.418325655346629,0.412858330990553,0.426875622773951,0.03109
0.392744029931992,0.417255099196321,0.414781750020603,0.440866980994375,0.03119
0.391283110919646,0.412426633187956,0.420206337837672,0.443144655200949,0.03129
0.404418767793257,0.417741552537914,0.414974749228554,0.428718945572474,0.03139
0.414552922523517,0.428654961460126,0.404894655461826,0.418622226697958,0.03149
0.414464961298175,0.412322232991793,0.419880586837699,0.417708698608357,0.03159
0.408749364431099,0.421200958729379,0.413088164762931,0.425642877518425,0.03169
0.410064823517257,0.416610003000985,0.416086427707949,0.422761939867974,0.03179
0.407217386154935,0.403259498918278,0.42889383549891,0.424688111869585,0.03189
0.420020937076382,0.405956808506161,0.426346586156018,0.412040932173277,0.03199
0.418972804625272,0.400020321812558,0.43153221839143,0.411928995061755,0.03209
0.431482548950999,0.398276209827777,0.433760009692759,0.400349861629635,0.03219
0.440456327876999,0.396753575815733,0.437162215378202,0.393817110841517,0.03229
0.445217605677789,0.41827948423063,0.41231969416468,0.387551566410863,0.03239
0.445621339223034,0.423535641609208,0.407967240073336,0.387860773940945,0.03249
0.428770046092291,0.418580247425045,0.413968201007165,0.40422052167391,0.03259
0.411058879812005,0.417620251951214,0.416348938103934,0.423033988345068,0.03269
0.402297795007085,0.41324247106708,0.418626220284181,0.430061930860037,0.03279
0.412625833564046,0.419171303305759,0.412658185839471,0.419184980821948,0.03289
0.393614398987428,0.443658367504914,0.389013587205582,0.4382083874097,0.03299
0.395188384098371,0.448920603625193,0.383861042750724,0.435815786699859,0.03309
0.401968165781442,0.448725779708318,0.384243620147383,0.428608003758165,0.03319
0.413102496596619,0.436148379419112,0.396144506251673,0.418105686638998,0.03329
0.416591677679542,0.44290166938978,0.389848399247928,0.414224975983041,0.03339
0.394868007268049,0.414950769632974,0.415056795689381,0.43623336801688,0.03349
0.410766677522528,0.430987127277018,0.403020488090061,0.422783498339892,0.03359
0.421597916251516,0.430113132930348,0.401486410752091,0.409525657914807,0.03369
0.429889914666642,0.43210922075902,0.400676408050236,0.402722844507504,0.03379
0.413655627573905,0.422335798973608,0.40845619432444,0.416998914304826,0.03389
0.436763471836597,0.430615561303518,0.403038863480728,0.397438812108025,0.03399
0.425763541052806,0.424017967374613,0.409286779777633,0.407621626608949,0.03409
0.407258394601218,0.432236131913689,0.400365009386527,0.424837520053013,0.03419
0.428583341075834,0.434459507685089,0.398325012522507,0.403727876474883,0.03429
0.451795689182538,0.44156121357204,0.391183591625299,0.382537366037872,0.03439
0.451660039936972,0.425906637649583,0.40439976714809,0.381763071107931,0.03449
0.464044525235166,0.426349374635994,0.402839486211303,0.37060218048222,0.03459
0.434543549657198,0.424685985409282,0.406073984817715,0.396945358367941,0.03469
0.435803396419666,0.41808746120281,0.412486585157587,0.395848560055724,0.03479
0.426575529406056,0.410305642040456,0.421492786283776,0.405491976807093,0.03489
0.430440672488687,0.404158629026293,0.429858360748808,0.403536502539932,0.03499
0.42666610247739,0.414550430864111,0.420080946065305,0.408059943291865,0.03509
0.422508606951014,0.399343137999202,0.434044350064205,0.41003031257401,0.03519
0.42464556312236,0.419708384680987,0.415287548761506,0.41042259229439,0.03529
0.416083511842074,0.424316182727302,0.407223502521018,0.415242530182673,0.03539
0.424892108013704,0.416188443315525,0.415554365560471,0.406998422117597,0.03549
0.423178797720339,0.420685633748268,0.412448314585816,0.409969286318653,0.03559
0.401641915112245,0.42489179232636,0.407568800966071,0.431147310713717,0.03569
0.40229712336947,0.430378503930077,0.403115648824117,0.431269511907433,0.03579
0.410353373169259,0.43440718321047,0.396917737098379,0.420133176718537,0.03589
0.394856558244565,0.416268096081428,0.413890021022901,0.436469831713318,0.03599
0.415952377143292,0.408808736288195,0.422297941959366,0.415043363690791,0.03609
0.423860473711681,0.408486466089522,0.422497078317817,0.407173065106072,0.03619
0.419859844148789,0.425523845512021,0.405162240796602,0.410653468542555,0.03629
0.430676556990934,0.429182567105091,0.404631146164685,0.403271268088395,0.03639
0.431602469203115,0.426408340364547,0.408100216927805,0.403229512726378,0.03649
0.428016953821277,0.41982067045298,0.412855128613889,0.40505305704848,0.03659
0.425792191253816,0.42811371246346,0.407646075330661,0.409848713671328,0.03669
0.415731059792399,0.422323032961865,0.411508919045767,0.418025156040782,0.03679
0.427673015447151,0.425939970321671,0.407529830452314,0.405893654062447,0.03689
0.431556879985987,0.415277504578671,0.416302622201707,0.400682738091352,0.03699
0.429926052484284,0.406143974523631,0.424271194000854,0.400880308080746,0.03709
0.414899541263729,0.410618865203287,0.421628915830037,0.417246407391995,0.03719
0.408150963388009,0.419212803874936,0.41318394054214,0.424325850482893,0.03729
0.425233359328677,0.414404393933607,0.419625746456139,0.408979824035252,0.03739
0.427936117306104,0.420424046135154,0.414729348022181,0.407486112430803,0.03749
0.439130862376288,0.403865915443726,0.427053299660212,0.392922466401816,0.03759
0.443259350775256,0.409678467676629,0.420181483511519,0.388604093187949,0.03769
0.432743334170212,0.410313243682425,0.420827828930961,0.399143684963093,0.03779
0.439460584695588,0.426824596751049,0.403795219595525,0.392268110164973,0.03789
0.433308217626552,0.446908476627155,0.386943233765816,0.398897901745752,0.03799
0.421220022801598,0.428291713818791,0.404357667772693,0.411098265134179,0.03809
0.42825310847342,0.431343108359055,0.401057112297657,0.40392501346659,0.03819
0.411355090091161,0.428869011754197,0.405232720867751,0.42243361393919,0.03829
0.413725807614923,0.418739844323389,0.41283088776555,0.417847028199004,0.03839
0.403827683829618,0.427569187671511,0.403140506644775,0.426830539211066,0.03849
0.394027109318507,0.41001325085946,0.421412945632437,0.438647727435419,0.03859
0.419349429277386,0.421284495316087,0.411350637004492,0.41324957773614,0.03869
0.425254515290919,0.427102440716695,0.406076118679635,0.407833815200688,0.03879
0.427186150553388,0.410887429428852,0.420149738897913,0.404226080871347,0.03889
0.421498756871686,0.408849370211048,0.423288212690972,0.410671289557246,0.03899
0.437142929273735,0.416233192751531,0.414251751362894,0.394553562413306,0.03909
0.432263991636575,0.408810047055729,0.422187482601012,0.399376553533214,0.03919
0.422825191849419,0.407863898987804,0.422626623769516,0.407678379293765,0.03929
0.431438188506787,0.409804087182224,0.421530488393646,0.400469556008288,0.03939
0.42335761402888,0.424729518581422,0.405405058579641,0.406718423743667,0.03949
0.413860538138887,0.411869601066678,0.422183457382887,0.42014525829454,0.03959
0.404465257561485,0.419063515538664,0.413206765962269,0.428170874255696,0.03969
0.386230872701814,0.422697602493455,0.408493288548767,0.447436475303604,0.03979
0.374897134461038,0.406735976848947,0.424209938111951,0.460895732298811,0.03989
0.376421522358989,0.423048876793776,0.407025183966758,0.458015915389251,0.03999
0.402929192510075,0.411593387125056,0.42032344809286,0.429423934403805,0.04009
0.406418023843779,0.40904526868876,0.42379148482928,0.426552175509515,0.04019
0.408184088173449,0.425246886229564,0.406982963774896,0.423968040832743,0.04029
0.413163487880609,0.420831278883734,0.411456945583403,0.419116398270489,0.04039
0.411091186495922,0.428705402651586,0.404765277646944,0.422045078533614,0.04049
0.414965996354502,0.424094022795455,0.408719061129706,0.417683051052434,0.04059
0.426858575370879,0.424958350734726,0.408929567536356,0.407104261723356,0.04069
0.427529369515317,0.423978080610875,0.410108416763882,0.406730922153674,0.04079
0.409550008394548,0.430572395024636,0.402773805001224,0.423355840204187,0.04089
0.413711433113737,0.42550610086151,0.407708889519376,0.419306467355566,0.04099
0.402833360091268,0.420539151262916,0.413418755455793,0.431653134601249,0.04109
0.409747561356176,0.428492728276779,0.404764534435868,0.423231060978673,0.04119
0.40295046695532,0.426868735333329,0.40595309236128,0.430052250669589,0.04129
0.403741466086371,0.422059391093303,0.410129529493484,0.428784578367051,0.04139
0.406119997985362,0.412845853901578,0.419971047574149,0.427052050002939,0.04149
0.408839494085492,0.433535048715999,0.398944670072619,0.422950991218224,0.04159
0.392780021821511,0.4424773287989,0.390151824941114,0.439357049139159,0.04169
0.405775867044407,0.435809382453175,0.396221931487708,0.425442892172829,0.04179
0.411445268351539,0.418054457947584,0.414524969728066,0.421192555662012,0.04189
0.403185396916536,0.422638114606085,0.408781095706748,0.428545675379302,0.04199
0.386029839263117,0.416692969334401,0.413325429676719,0.446345550237532,0.04209
0.428014251774125,0.420023020189019,0.412278966741028,0.404634315732019,0.04219
0.436210302604661,0.411458584701246,0.41878510941567,0.395134873057505,0.04229
0.424281128792224,0.419603736346847,0.412607948359394,0.408022148409063,0.04239
0.413598975776671,0.416868953463013,0.415392819282491,0.418667540234158,0.04249
0.398198139621071,0.411445142023685,0.420970459035401,0.435092215656792,0.04259
0.413151018346569,0.412412801024354,0.420255478626608,0.419512852768478,0.04269
0.415098526182316,0.402845337117849,0.431998116047387,0.419178145742505,0.04279
0.42927532931447,0.409444951845894,0.424676326309961,0.405086270935318,0.04289
0.408721263826951,0.419801897388976,0.411601855076416,0.422789019787344,0.04299
0.394924535110392,0.410256759496715,0.420016703214522,0.436396408323523,0.04309
0.381197827115634,0.402519138511125,0.426446717924856,0.450667016172005,0.04319
0.386323102816031,0.414777223454178,0.415929320103005,0.446847900478624,0.04329
0.393918322137865,0.41781353391522,0.413487617126678,0.438667421326124,0.04339
0.401206498121862,0.410045183608462,0.422334381395792,0.431650244146846,0.04349
0.402909156046445,0.426330879262435,0.406938871472459,0.430628638886483,0.04359
0.413947780398062,0.412423435386414,0.42177353552884,0.420254740046248,0.04369
0.41048891115229,0.424920735897143,0.408254922508297,0.42277842249996,0.04379
0.412303439844988,0.420787938950049,0.413044314787617,0.421786688347773,0.04389
0.42122830358512,0.417130169638392,0.414664645827467,0.410636564185838,0.04399
0.413622454945741,0.408803933593274,0.424831975606445,0.419864069976245,0.04409
0.420784278757404,0.404255274282244,0.42934129852829,0.412351722821041,0.04419
0.42092032046813,0.427493321759874,0.405599496862499,0.411847834582625,0.04429
0.408107539964398,0.434062310032398,0.397581424056173,0.422812554652033,0.04439
0.411770978188976,0.424279194981558,0.408961049774222,0.421360155737868,0.04449
0.392537447043013,0.422249015915328,0.409211350019614,0.440390182924469,0.04459
0.390397006427475,0.427698228105726,0.403510381046525,0.442267608355817,0.04469
0.381796580042748,0.423748004347465,0.407227036086906,0.452417817323497,0.04479
0.382093580729454,0.412909187788822,0.420990717655139,0.455466802209077,0.04489
0.389671796594638,0.407940084127505,0.425434018809589,0.445553721534697,0.04499
0.399827170575636,0.405918077156042,0.426263104602594,0.432800546322669,0.04509
0.422931966068241,0.410007388923235,0.421843265622944,0.4089592346081,0.04519
0.440142438917869,0.416989621781451,0.413501746658079,0.391929084375976,0.04529
0.415483914405987,0.410229750439118,0.421915756832047,0.416568548160599,0.04539
0.426337537596822,0.388239871899451,0.445041684828576,0.405091977293962,0.04549
0.427294863475274,0.387080914633154,0.446736069947751,0.404416227686544,0.04559
0.442186713016928,0.410848877608912,0.421150741374422,0.39148364706972,0.04569
0.428313961544935,0.423363238492163,0.408684739479185,0.403989430060444,0.04579
0.426116927909583,0.414054528637623,0.418982448773846,0.407163344733514,0.04589
0.411142482023183,0.406932930976851,0.426003449872984,0.421566831207393,0.04599
0.414198369529565,0.427407784031457,0.403901665836524,0.416726230059734,0.04609
0.387611974277156,0.440201995293215,0.391812284998589,0.444988549501197,0.04619
0.412577069385742,0.425975966239433,0.408964041124853,0.422286231910856,0.04629
0.415779883882818,0.409407221722615,0.422282758537982,0.415795366959319,0.04639
0.386958699942077,0.417834649131801,0.414085145216237,0.447472432163128,0.04649
0.396553972709829,0.417990650471072,0.415383884512969,0.437979833130677,0.04659
0.409538093888636,0.418811493910888,0.412030801167564,0.421370710187111,0.04669
0.385188610075631,0.41604320672158,0.414207334696842,0.447632779661292,0.04679
0.390556647429453,0.443491084476841,0.389566550165075,0.442446595892088,0.04689
0.382759326104895,0.423684857172391,0.40805113127545,0.452139427628113,0.04699
0.377523559564489,0.417036319826591,0.412871074325918,0.456682364233909,0.04709
0.377216460763521,0.417791207363411,0.411054280288798,0.455847278612908,0.04719
0.387602386948343,0.421792176239684,0.409392443396044,0.445792335541014,0.04729
0.40646334693752,0.420046951069779,0.413154578359581,0.426997776397022,0.04739
